Time Scale; Number of Packets; Total data (kb); 
721.100000; 1800; 1353919; 
721.200000; 2280; 1717346; 
721.300000; 2519; 1887479; 
721.400000; 2760; 2071657; 
721.500000; 2760; 2071142; 
721.600000; 2760; 2072735; 
721.700000; 2519; 1891525; 
721.800000; 2400; 1794720; 
721.900000; 2159; 1611902; 
722.000000; 1800; 1349526; 
722.100000; 1800; 1345997; 
722.200000; 1920; 1435485; 
722.300000; 2280; 1716940; 
722.400000; 2519; 1886476; 
722.500000; 2519; 1898212; 
722.600000; 2519; 1889394; 
722.700000; 2280; 1710983; 
722.800000; 2159; 1622080; 
722.900000; 1920; 1436627; 
723.000000; 1920; 1448644; 
723.100000; 1800; 1351097; 
723.200000; 1800; 1351244; 
723.300000; 2280; 1704630; 
723.400000; 2280; 1708188; 
723.500000; 2280; 1698116; 
723.600000; 2280; 1701196; 
723.700000; 2280; 1717803; 
723.800000; 2159; 1617469; 
723.900000; 1800; 1348668; 
724.000000; 1800; 1334679; 
724.100000; 1800; 1353767; 
724.200000; 1800; 1348494; 
724.300000; 1800; 1346339; 
724.400000; 1800; 1340114; 
724.500000; 1800; 1344030; 
724.600000; 1800; 1350214; 
724.700000; 1800; 1347900; 
724.800000; 1800; 1354443; 
724.900000; 1800; 1355054; 
725.000000; 1800; 1342098; 
725.100000; 1800; 1357895; 
725.200000; 1920; 1440008; 
725.300000; 2400; 1809064; 
725.400000; 2760; 2080387; 
725.500000; 2880; 2161688; 
725.600000; 2760; 2057413; 
725.700000; 2400; 1808470; 
725.800000; 2159; 1610709; 
725.900000; 1920; 1432364; 
726.000000; 1800; 1335557; 
726.100000; 1800; 1358558; 
726.200000; 1920; 1445579; 
726.300000; 2159; 1620963; 
726.400000; 2760; 2066400; 
726.500000; 2760; 2061449; 
726.600000; 2760; 2063214; 
726.700000; 2280; 1703862; 
726.800000; 2040; 1524197; 
726.900000; 1920; 1437644; 
727.000000; 1800; 1351281; 
727.100000; 1800; 1344925; 
727.200000; 1920; 1441479; 
727.300000; 2040; 1521181; 
727.400000; 2519; 1894205; 
727.500000; 2519; 1880719; 
727.600000; 2519; 1878629; 
727.700000; 2159; 1626000; 
727.800000; 2040; 1529335; 
727.900000; 1920; 1438049; 
728.000000; 1800; 1349386; 
728.100000; 1800; 1341804; 
728.200000; 2040; 1530471; 
728.300000; 2159; 1619339; 
728.400000; 2400; 1808368; 
728.500000; 2519; 1885121; 
728.600000; 2400; 1799029; 
728.700000; 2280; 1702879; 
728.800000; 2159; 1624666; 
728.900000; 1800; 1341325; 
729.000000; 1800; 1353800; 
729.100000; 1800; 1353589; 
729.200000; 1800; 1346981; 
729.300000; 1920; 1435992; 
729.400000; 2280; 1713450; 
729.500000; 2400; 1804920; 
729.600000; 2400; 1793009; 
729.700000; 1920; 1433195; 
729.800000; 1920; 1444689; 
729.900000; 1800; 1345710; 
730.000000; 1800; 1344995; 
730.100000; 1800; 1350771; 
730.200000; 1920; 1449275; 
730.300000; 2280; 1700705; 
730.400000; 2400; 1787811; 
730.500000; 2400; 1793939; 
730.600000; 2400; 1791581; 
730.700000; 2280; 1698864; 
730.800000; 1920; 1442221; 
730.900000; 1920; 1442190; 
731.000000; 1800; 1327255; 
731.100000; 1800; 1349029; 
731.200000; 2040; 1512299; 
731.300000; 2639; 1981232; 
731.400000; 2639; 1982702; 
731.500000; 2760; 2068354; 
731.600000; 2639; 1980251; 
731.700000; 2639; 1976795; 
731.800000; 2519; 1890020; 
731.900000; 2040; 1526185; 
732.000000; 1800; 1341145; 
732.100000; 1800; 1352704; 
732.200000; 2159; 1619409; 
732.300000; 2400; 1779503; 
732.400000; 2639; 1981467; 
732.500000; 2639; 1973576; 
732.600000; 2639; 1981803; 
732.700000; 2400; 1804906; 
732.800000; 2280; 1698949; 
732.900000; 2159; 1626771; 
733.000000; 1920; 1437247; 
733.100000; 1800; 1341788; 
733.200000; 1920; 1441365; 
733.300000; 2159; 1615754; 
733.400000; 2159; 1610487; 
733.500000; 2159; 1619827; 
733.600000; 2159; 1610899; 
733.700000; 2159; 1616814; 
733.800000; 2040; 1529967; 
733.900000; 1800; 1361687; 
734.000000; 1800; 1351800; 
734.100000; 1800; 1348589; 
734.200000; 2400; 1801409; 
734.300000; 2760; 2061908; 
734.400000; 2760; 2074467; 
734.500000; 2880; 2157792; 
734.600000; 2880; 2155093; 
734.700000; 2760; 2070452; 
734.800000; 2639; 1977262; 
734.900000; 2159; 1618610; 
735.000000; 1800; 1351778; 
735.100000; 1800; 1345245; 
735.200000; 1920; 1445792; 
735.300000; 2400; 1806108; 
735.400000; 2639; 1973120; 
735.500000; 2760; 2067494; 
735.600000; 2639; 1980863; 
735.700000; 2400; 1789023; 
735.800000; 2159; 1620423; 
735.900000; 1800; 1355065; 
736.000000; 1800; 1338241; 
736.100000; 1800; 1344468; 
736.200000; 1920; 1434559; 
736.300000; 2040; 1529942; 
736.400000; 2159; 1620406; 
736.500000; 2159; 1631159; 
736.600000; 2159; 1610995; 
736.700000; 2159; 1626744; 
736.800000; 1920; 1442203; 
736.900000; 1800; 1356495; 
737.000000; 1800; 1351433; 
737.100000; 1800; 1359645; 
737.200000; 1920; 1439458; 
737.300000; 2280; 1720840; 
737.400000; 2400; 1795792; 
737.500000; 2519; 1888176; 
737.600000; 2400; 1806504; 
737.700000; 2400; 1811130; 
737.800000; 2040; 1517222; 
737.900000; 1920; 1435094; 
738.000000; 1800; 1356944; 
738.100000; 1800; 1343407; 
738.200000; 1920; 1441255; 
738.300000; 1920; 1440672; 
738.400000; 2280; 1706743; 
738.500000; 2519; 1889679; 
738.600000; 2280; 1697263; 
738.700000; 2040; 1522414; 
738.800000; 1920; 1437841; 
738.900000; 1800; 1345344; 
739.000000; 1800; 1352241; 
739.100000; 1800; 1343352; 
739.200000; 2040; 1526976; 
739.300000; 2159; 1619499; 
739.400000; 2519; 1888805; 
739.500000; 2519; 1889836; 
739.600000; 2519; 1883979; 
739.700000; 2280; 1698157; 
739.800000; 2040; 1526548; 
739.900000; 2040; 1527723; 
740.000000; 1800; 1343287; 
740.100000; 1800; 1351067; 
740.200000; 2040; 1533136; 
740.300000; 2280; 1706307; 
740.400000; 2400; 1803961; 
740.500000; 2519; 1895246; 
740.600000; 2400; 1792637; 
740.700000; 2400; 1783825; 
740.800000; 2280; 1718955; 
740.900000; 2040; 1533182; 
741.000000; 1800; 1342922; 
741.100000; 1800; 1350256; 
741.200000; 1800; 1352231; 
741.300000; 2040; 1516943; 
741.400000; 2159; 1630570; 
741.500000; 2159; 1614034; 
741.600000; 2159; 1623746; 
741.700000; 2159; 1609824; 
741.800000; 1920; 1435407; 
741.900000; 1800; 1345168; 
742.000000; 1800; 1347249; 
742.100000; 1800; 1349528; 
742.200000; 1920; 1438711; 
742.300000; 2159; 1622034; 
742.400000; 2280; 1717386; 
742.500000; 2280; 1706821; 
742.600000; 2280; 1709339; 
742.700000; 2159; 1614149; 
742.800000; 1920; 1427830; 
742.900000; 1800; 1352137; 
743.000000; 1800; 1344685; 
743.100000; 1800; 1356240; 
743.200000; 1920; 1448024; 
743.300000; 2159; 1622875; 
743.400000; 2280; 1711213; 
743.500000; 2400; 1796959; 
743.600000; 2280; 1704160; 
743.700000; 2159; 1619675; 
743.800000; 1920; 1434301; 
743.900000; 1920; 1440774; 
744.000000; 1800; 1352584; 
744.100000; 1800; 1357760; 
744.200000; 2159; 1615298; 
744.300000; 2400; 1787610; 
744.400000; 2880; 2146687; 
744.500000; 3000; 2243260; 
744.600000; 2880; 2164497; 
744.700000; 2400; 1796749; 
744.800000; 2400; 1783804; 
744.900000; 2159; 1622087; 
745.000000; 1800; 1354879; 
745.100000; 1800; 1353405; 
745.200000; 1800; 1359866; 
745.300000; 1920; 1443216; 
745.400000; 2280; 1705538; 
745.500000; 2400; 1805665; 
745.600000; 2280; 1716540; 
745.700000; 1920; 1441330; 
745.800000; 1800; 1352831; 
745.900000; 1800; 1356280; 
746.000000; 1800; 1345870; 
746.100000; 1800; 1334788; 
746.200000; 1920; 1448149; 
746.300000; 2040; 1530806; 
746.400000; 2519; 1875262; 
746.500000; 2639; 1980426; 
746.600000; 2519; 1882735; 
746.700000; 2040; 1530232; 
746.800000; 2040; 1527100; 
746.900000; 1920; 1429604; 
747.000000; 1800; 1351971; 
747.100000; 1800; 1353081; 
747.200000; 2280; 1703215; 
747.300000; 2280; 1705780; 
747.400000; 2639; 1973910; 
747.500000; 2880; 2140172; 
747.600000; 2639; 1973074; 
747.700000; 2280; 1711712; 
747.800000; 2280; 1709086; 
747.900000; 2040; 1535806; 
748.000000; 1800; 1348794; 
748.100000; 1800; 1342488; 
748.200000; 1800; 1348668; 
748.300000; 1800; 1346487; 
748.400000; 1920; 1436329; 
748.500000; 2159; 1615678; 
748.600000; 2040; 1529912; 
748.700000; 1920; 1436569; 
748.800000; 1800; 1345202; 
748.900000; 1800; 1348718; 
749.000000; 1800; 1347684; 
749.100000; 1800; 1353309; 
749.200000; 2159; 1618230; 
749.300000; 2519; 1893955; 
749.400000; 2639; 1973663; 
749.500000; 2639; 1992517; 
749.600000; 2639; 1985323; 
749.700000; 2519; 1882624; 
749.800000; 2400; 1798302; 
749.900000; 2040; 1531430; 
750.000000; 1800; 1346946; 
750.100000; 1800; 1352017; 
750.200000; 1920; 1431360; 
750.300000; 2040; 1520277; 
750.400000; 2519; 1887275; 
750.500000; 2519; 1884388; 
750.600000; 2519; 1880486; 
750.700000; 2280; 1710018; 
750.800000; 1920; 1438961; 
750.900000; 1920; 1442918; 
751.000000; 1800; 1343594; 
751.100000; 1800; 1351975; 
751.200000; 1920; 1442391; 
751.300000; 2159; 1618278; 
751.400000; 2280; 1713321; 
751.500000; 2280; 1705087; 
751.600000; 2280; 1706263; 
751.700000; 2280; 1706046; 
751.800000; 2040; 1518215; 
751.900000; 1920; 1440403; 
752.000000; 1800; 1350706; 
752.100000; 1800; 1347848; 
752.200000; 1920; 1435539; 
752.300000; 2280; 1704968; 
752.400000; 2760; 2057772; 
752.500000; 2880; 2149208; 
752.600000; 2760; 2071418; 
752.700000; 2280; 1696548; 
752.800000; 2159; 1617472; 
752.900000; 1920; 1449164; 
753.000000; 1800; 1351943; 
753.100000; 1800; 1351168; 
753.200000; 1800; 1355058; 
753.300000; 2040; 1526107; 
753.400000; 2280; 1705128; 
753.500000; 2519; 1886708; 
753.600000; 2400; 1784183; 
753.700000; 2040; 1524755; 
753.800000; 2040; 1521570; 
753.900000; 1800; 1357119; 
754.000000; 1800; 1357369; 
754.100000; 1800; 1331880; 
754.200000; 2280; 1717387; 
754.300000; 3000; 2234627; 
754.400000; 3000; 2264149; 
754.500000; 3000; 2245407; 
754.600000; 3000; 2237095; 
754.700000; 3000; 2248580; 
754.800000; 2639; 1980312; 
754.900000; 2040; 1526708; 
755.000000; 1920; 1427711; 
755.100000; 1800; 1350289; 
755.200000; 2040; 1532050; 
755.300000; 2159; 1617509; 
755.400000; 2639; 1975816; 
755.500000; 2639; 1976324; 
755.600000; 2639; 1978671; 
755.700000; 2280; 1716260; 
755.800000; 2040; 1523061; 
755.900000; 1920; 1439345; 
756.000000; 1920; 1433479; 
756.100000; 1800; 1346441; 
756.200000; 1920; 1439801; 
756.300000; 2280; 1715139; 
756.400000; 2400; 1796728; 
756.500000; 2400; 1794976; 
756.600000; 2400; 1786122; 
756.700000; 2280; 1712920; 
756.800000; 2159; 1624455; 
756.900000; 1920; 1439736; 
757.000000; 1800; 1346237; 
757.100000; 1800; 1358183; 
757.200000; 1800; 1346545; 
757.300000; 2040; 1520891; 
757.400000; 2519; 1903376; 
757.500000; 2519; 1874358; 
757.600000; 2519; 1892060; 
757.700000; 2280; 1705531; 
757.800000; 1920; 1437947; 
757.900000; 1800; 1345568; 
758.000000; 1800; 1338246; 
758.100000; 1800; 1347269; 
758.200000; 1800; 1354191; 
758.300000; 2280; 1708626; 
758.400000; 2760; 2079554; 
758.500000; 2880; 2162103; 
758.600000; 2760; 2068522; 
758.700000; 2280; 1707070; 
758.800000; 2040; 1535592; 
758.900000; 1800; 1346585; 
759.000000; 1800; 1342480; 
759.100000; 1800; 1360517; 
759.200000; 1920; 1441583; 
759.300000; 2519; 1880225; 
759.400000; 2519; 1893636; 
759.500000; 2519; 1894533; 
759.600000; 2519; 1890479; 
759.700000; 2519; 1893347; 
759.800000; 2280; 1707310; 
759.900000; 1920; 1437885; 
760.000000; 1800; 1338304; 
760.100000; 1800; 1350250; 
760.200000; 2280; 1721319; 
760.300000; 2760; 2068017; 
760.400000; 2880; 2168026; 
760.500000; 2880; 2154919; 
760.600000; 2880; 2156756; 
760.700000; 2760; 2060279; 
760.800000; 2519; 1888630; 
760.900000; 1920; 1446605; 
761.000000; 1920; 1446699; 
761.100000; 1800; 1343157; 
761.200000; 2159; 1618487; 
761.300000; 2280; 1707105; 
761.400000; 2519; 1875857; 
761.500000; 2519; 1881354; 
761.600000; 2519; 1896769; 
761.700000; 2280; 1718380; 
761.800000; 2159; 1622055; 
761.900000; 2040; 1534225; 
762.000000; 1800; 1336207; 
762.100000; 1800; 1351340; 
762.200000; 1920; 1438431; 
762.300000; 2400; 1804569; 
762.400000; 2760; 2080506; 
762.500000; 2880; 2167830; 
762.600000; 2760; 2063332; 
762.700000; 2400; 1804083; 
762.800000; 2040; 1537608; 
762.900000; 1800; 1348130; 
763.000000; 1800; 1340714; 
763.100000; 1800; 1335377; 
763.200000; 1800; 1343491; 
763.300000; 2040; 1519535; 
763.400000; 2280; 1714148; 
763.500000; 2400; 1801945; 
763.600000; 2280; 1709996; 
763.700000; 2040; 1535786; 
763.800000; 2040; 1519320; 
763.900000; 1800; 1341602; 
764.000000; 1800; 1349301; 
764.100000; 1800; 1345467; 
764.200000; 2040; 1537446; 
764.300000; 2280; 1697021; 
764.400000; 2519; 1892869; 
764.500000; 2519; 1904634; 
764.600000; 2519; 1892846; 
764.700000; 2280; 1701709; 
764.800000; 2159; 1607876; 
764.900000; 1800; 1362408; 
765.000000; 1800; 1331436; 
765.100000; 1800; 1339010; 
765.200000; 1920; 1460152; 
765.300000; 2159; 1616654; 
765.400000; 2760; 2058032; 
765.500000; 2760; 2076664; 
765.600000; 2760; 2070064; 
765.700000; 2400; 1791792; 
765.800000; 2040; 1533253; 
765.900000; 1920; 1444370; 
766.000000; 1920; 1450344; 
766.100000; 1800; 1344130; 
766.200000; 2040; 1533349; 
766.300000; 2400; 1793544; 
766.400000; 2519; 1887822; 
766.500000; 2639; 1973487; 
766.600000; 2519; 1901441; 
766.700000; 2400; 1812589; 
766.800000; 2280; 1717335; 
766.900000; 1800; 1353908; 
767.000000; 1800; 1345397; 
767.100000; 1800; 1355686; 
767.200000; 1920; 1444639; 
767.300000; 2400; 1800701; 
767.400000; 2639; 1980059; 
767.500000; 2639; 1975594; 
767.600000; 2639; 1983792; 
767.700000; 2519; 1886874; 
767.800000; 1920; 1456751; 
767.900000; 1920; 1448789; 
768.000000; 1800; 1337268; 
768.100000; 1800; 1348179; 
768.200000; 1920; 1448941; 
768.300000; 2280; 1709962; 
768.400000; 2400; 1812824; 
768.500000; 2519; 1886914; 
768.600000; 2400; 1802033; 
768.700000; 2280; 1696272; 
768.800000; 2159; 1618488; 
768.900000; 1920; 1437702; 
769.000000; 1800; 1357428; 
769.100000; 1800; 1340803; 
769.200000; 1920; 1434249; 
769.300000; 2159; 1624575; 
769.400000; 2280; 1710731; 
769.500000; 2280; 1701531; 
769.600000; 2280; 1698787; 
769.700000; 2159; 1625802; 
769.800000; 2159; 1617295; 
769.900000; 1800; 1345441; 
770.000000; 1800; 1355700; 
770.100000; 1800; 1345229; 
770.200000; 1800; 1359420; 
770.300000; 2159; 1622680; 
770.400000; 2159; 1616267; 
770.500000; 2400; 1805448; 
770.600000; 2159; 1615673; 
770.700000; 2159; 1623851; 
770.800000; 1920; 1438649; 
770.900000; 1800; 1358711; 
771.000000; 1800; 1356982; 
771.100000; 1800; 1344250; 
771.200000; 1920; 1442982; 
771.300000; 2040; 1527016; 
771.400000; 2280; 1727555; 
771.500000; 2400; 1804453; 
771.600000; 2400; 1794830; 
771.700000; 2159; 1612881; 
771.800000; 1920; 1441680; 
771.900000; 1920; 1433593; 
772.000000; 1800; 1349929; 
772.100000; 1800; 1345614; 
772.200000; 1800; 1341933; 
772.300000; 2760; 2072838; 
772.400000; 2880; 2169064; 
772.500000; 2880; 2161931; 
772.600000; 2880; 2171387; 
772.700000; 2760; 2057678; 
772.800000; 2280; 1711625; 
772.900000; 1800; 1350457; 
773.000000; 1800; 1341647; 
773.100000; 1800; 1350833; 
773.200000; 1920; 1438860; 
773.300000; 2040; 1525805; 
773.400000; 2280; 1710078; 
773.500000; 2280; 1708339; 
773.600000; 2280; 1719574; 
773.700000; 2159; 1615111; 
773.800000; 1920; 1432003; 
773.900000; 1920; 1446893; 
774.000000; 1800; 1354281; 
774.100000; 1800; 1353898; 
774.200000; 2040; 1520132; 
774.300000; 2400; 1801155; 
774.400000; 2519; 1891787; 
774.500000; 2639; 1974626; 
774.600000; 2639; 1983401; 
774.700000; 2400; 1798033; 
774.800000; 2159; 1618578; 
774.900000; 1800; 1354610; 
775.000000; 1800; 1351026; 
775.100000; 1800; 1344411; 
775.200000; 2159; 1619921; 
775.300000; 2280; 1711631; 
775.400000; 2519; 1875450; 
775.500000; 2519; 1897758; 
775.600000; 2519; 1886007; 
775.700000; 2280; 1710425; 
775.800000; 2280; 1706544; 
775.900000; 2159; 1609302; 
776.000000; 1800; 1354553; 
776.100000; 1800; 1359591; 
776.200000; 2159; 1607296; 
776.300000; 2760; 2073609; 
776.400000; 3000; 2242195; 
776.500000; 3000; 2250375; 
776.600000; 3000; 2240726; 
776.700000; 2880; 2149405; 
776.800000; 2280; 1707235; 
776.900000; 1920; 1438452; 
777.000000; 1920; 1431654; 
777.100000; 1800; 1341655; 
777.200000; 2159; 1619781; 
777.300000; 2159; 1612274; 
777.400000; 2519; 1881772; 
777.500000; 2760; 2081160; 
777.600000; 2519; 1887121; 
777.700000; 2159; 1612775; 
777.800000; 2159; 1615398; 
777.900000; 1920; 1438878; 
778.000000; 1800; 1353390; 
778.100000; 1800; 1357214; 
778.200000; 2280; 1710440; 
778.300000; 2760; 2086480; 
778.400000; 3000; 2243811; 
778.500000; 3000; 2238921; 
778.600000; 3000; 2253396; 
778.700000; 2760; 2063402; 
778.800000; 2519; 1888656; 
778.900000; 2040; 1522524; 
779.000000; 1800; 1356012; 
779.100000; 1800; 1356139; 
779.200000; 1800; 1336683; 
779.300000; 2040; 1528581; 
779.400000; 2519; 1872793; 
779.500000; 2639; 1993301; 
779.600000; 2519; 1893855; 
779.700000; 2040; 1534742; 
779.800000; 1920; 1434615; 
779.900000; 1800; 1344441; 
780.000000; 1800; 1337763; 
780.100000; 1800; 1339912; 
780.200000; 1800; 1335647; 
780.300000; 2280; 1707241; 
780.400000; 2400; 1792234; 
780.500000; 2400; 1795578; 
780.600000; 2400; 1797578; 
780.700000; 2280; 1706494; 
780.800000; 2159; 1618802; 
780.900000; 1800; 1344968; 
781.000000; 1800; 1356316; 
781.100000; 1800; 1346753; 
781.200000; 1920; 1431667; 
781.300000; 2159; 1613770; 
781.400000; 2400; 1800527; 
781.500000; 2400; 1795449; 
781.600000; 2400; 1801453; 
781.700000; 2280; 1706751; 
781.800000; 2040; 1542880; 
781.900000; 1920; 1448886; 
782.000000; 1800; 1350033; 
782.100000; 1800; 1360937; 
782.200000; 2040; 1531838; 
782.300000; 2040; 1532941; 
782.400000; 2519; 1878590; 
782.500000; 2519; 1867750; 
782.600000; 2519; 1890916; 
782.700000; 2040; 1527549; 
782.800000; 2040; 1529905; 
782.900000; 2040; 1525424; 
783.000000; 1800; 1355341; 
783.100000; 1800; 1354278; 
783.200000; 2159; 1605767; 
783.300000; 2519; 1891314; 
783.400000; 2880; 2161152; 
783.500000; 2880; 2163786; 
783.600000; 2880; 2158183; 
783.700000; 2519; 1881560; 
783.800000; 2280; 1700065; 
783.900000; 2040; 1530810; 
784.000000; 1800; 1351237; 
784.100000; 1800; 1346791; 
784.200000; 1800; 1344307; 
784.300000; 1920; 1441252; 
784.400000; 2159; 1631471; 
784.500000; 2280; 1705950; 
784.600000; 2159; 1626573; 
784.700000; 1920; 1448497; 
784.800000; 1800; 1333423; 
784.900000; 1800; 1358108; 
785.000000; 1800; 1338029; 
785.100000; 1800; 1341489; 
785.200000; 2040; 1532928; 
785.300000; 2040; 1525383; 
785.400000; 2159; 1621634; 
785.500000; 2280; 1697449; 
785.600000; 2159; 1622963; 
785.700000; 2159; 1619279; 
785.800000; 2040; 1534182; 
785.900000; 1920; 1435093; 
786.000000; 1800; 1360093; 
786.100000; 1800; 1348423; 
786.200000; 2040; 1517358; 
786.300000; 2280; 1711464; 
786.400000; 2280; 1709830; 
786.500000; 2400; 1782031; 
786.600000; 2280; 1707455; 
786.700000; 2280; 1699624; 
786.800000; 2159; 1623221; 
786.900000; 2040; 1529565; 
787.000000; 1920; 1447693; 
787.100000; 1800; 1351950; 
787.200000; 1920; 1442940; 
787.300000; 2159; 1617729; 
787.400000; 2400; 1799552; 
787.500000; 2519; 1901034; 
787.600000; 2400; 1811042; 
787.700000; 2159; 1617619; 
787.800000; 2159; 1617274; 
787.900000; 1800; 1348621; 
788.000000; 1800; 1358241; 
788.100000; 1800; 1348265; 
788.200000; 2040; 1533925; 
788.300000; 2760; 2073066; 
788.400000; 2760; 2062335; 
788.500000; 2760; 2064661; 
788.600000; 2760; 2070739; 
788.700000; 2760; 2068327; 
788.800000; 2040; 1531682; 
788.900000; 2040; 1521731; 
789.000000; 1800; 1335003; 
789.100000; 1800; 1341966; 
789.200000; 1800; 1356836; 
789.300000; 2280; 1711903; 
789.400000; 2639; 1985294; 
789.500000; 2639; 1974250; 
789.600000; 2639; 1981719; 
789.700000; 2280; 1710879; 
789.800000; 2040; 1528879; 
789.900000; 1800; 1348538; 
790.000000; 1800; 1341895; 
790.100000; 1800; 1348898; 
790.200000; 1800; 1353434; 
790.300000; 2040; 1524859; 
790.400000; 2280; 1703010; 
790.500000; 2280; 1709003; 
790.600000; 2280; 1702286; 
790.700000; 2040; 1529638; 
790.800000; 1920; 1438935; 
790.900000; 1800; 1360068; 
791.000000; 1800; 1343017; 
791.100000; 1800; 1347946; 
791.200000; 2159; 1624089; 
791.300000; 2280; 1711131; 
791.400000; 2280; 1724025; 
791.500000; 2400; 1791957; 
791.600000; 2280; 1723760; 
791.700000; 2280; 1711758; 
791.800000; 2280; 1721897; 
791.900000; 2040; 1527383; 
792.000000; 1800; 1339495; 
792.100000; 1800; 1354259; 
792.200000; 2040; 1535378; 
792.300000; 2400; 1806840; 
792.400000; 2519; 1895729; 
792.500000; 2639; 1975428; 
792.600000; 2639; 1968922; 
792.700000; 2400; 1804861; 
792.800000; 2159; 1621624; 
792.900000; 1920; 1453815; 
793.000000; 1800; 1351509; 
793.100000; 1800; 1354003; 
793.200000; 2040; 1535691; 
793.300000; 2280; 1708479; 
793.400000; 2519; 1881493; 
793.500000; 2519; 1891500; 
793.600000; 2519; 1883779; 
793.700000; 2280; 1712272; 
793.800000; 2040; 1527573; 
793.900000; 2040; 1524998; 
794.000000; 1800; 1343857; 
794.100000; 1800; 1348973; 
794.200000; 2040; 1523819; 
794.300000; 2280; 1717842; 
794.400000; 2519; 1903947; 
794.500000; 2519; 1893875; 
794.600000; 2519; 1891175; 
794.700000; 2280; 1716948; 
794.800000; 2040; 1535313; 
794.900000; 1920; 1438987; 
795.000000; 1800; 1342932; 
795.100000; 1800; 1347020; 
795.200000; 1800; 1357293; 
795.300000; 1920; 1429080; 
795.400000; 2040; 1519204; 
795.500000; 2400; 1817671; 
795.600000; 2040; 1516734; 
795.700000; 2040; 1522947; 
795.800000; 1920; 1435561; 
795.900000; 1800; 1351354; 
796.000000; 1800; 1341730; 
796.100000; 1800; 1353586; 
796.200000; 1800; 1343654; 
796.300000; 2280; 1700268; 
796.400000; 2400; 1785004; 
796.500000; 2519; 1892303; 
796.600000; 2400; 1799104; 
796.700000; 2280; 1704657; 
796.800000; 1800; 1349447; 
796.900000; 1800; 1346566; 
797.000000; 1800; 1352071; 
797.100000; 1800; 1344094; 
797.200000; 1920; 1443065; 
797.300000; 2159; 1627533; 
797.400000; 2519; 1889915; 
797.500000; 2519; 1881474; 
797.600000; 2519; 1877361; 
797.700000; 2280; 1701138; 
797.800000; 2040; 1524251; 
797.900000; 1800; 1361923; 
798.000000; 1800; 1350950; 
798.100000; 1800; 1346354; 
798.200000; 2040; 1536914; 
798.300000; 2400; 1792163; 
798.400000; 2519; 1891866; 
798.500000; 2639; 1968126; 
798.600000; 2519; 1884960; 
798.700000; 2400; 1803589; 
798.800000; 2280; 1707468; 
798.900000; 2040; 1519820; 
799.000000; 1920; 1451229; 
799.100000; 1800; 1345762; 
799.200000; 2400; 1782712; 
799.300000; 2400; 1800067; 
799.400000; 2760; 2065098; 
799.500000; 2760; 2072296; 
799.600000; 2760; 2078165; 
799.700000; 2400; 1800140; 
799.800000; 2400; 1808091; 
799.900000; 2280; 1697096; 
800.000000; 1800; 1351323; 
800.100000; 1800; 1357246; 
800.200000; 1920; 1445366; 
800.300000; 2159; 1614161; 
800.400000; 2280; 1715164; 
800.500000; 2280; 1710455; 
800.600000; 2280; 1716844; 
800.700000; 2159; 1616449; 
800.800000; 1920; 1438290; 
800.900000; 1920; 1429082; 
801.000000; 1800; 1345557; 
801.100000; 1800; 1344989; 
801.200000; 2159; 1620703; 
801.300000; 2280; 1709455; 
801.400000; 2760; 2082567; 
801.500000; 2880; 2169167; 
801.600000; 2760; 2071432; 
801.700000; 2400; 1805524; 
801.800000; 2280; 1704410; 
801.900000; 2040; 1522119; 
802.000000; 1800; 1351023; 
802.100000; 1800; 1352821; 
802.200000; 2040; 1523821; 
802.300000; 2400; 1792319; 
802.400000; 2519; 1883377; 
802.500000; 2519; 1888171; 
802.600000; 2519; 1893977; 
802.700000; 2400; 1801228; 
802.800000; 2159; 1620047; 
802.900000; 2040; 1535454; 
803.000000; 1800; 1350054; 
803.100000; 1800; 1352163; 
803.200000; 1800; 1346216; 
803.300000; 2159; 1608999; 
803.400000; 2159; 1615814; 
803.500000; 2400; 1797767; 
803.600000; 2159; 1615296; 
803.700000; 2159; 1631745; 
803.800000; 2040; 1517310; 
803.900000; 1800; 1351057; 
804.000000; 1800; 1346515; 
804.100000; 1800; 1345708; 
804.200000; 1800; 1339033; 
804.300000; 2400; 1797043; 
804.400000; 2400; 1807041; 
804.500000; 2400; 1787496; 
804.600000; 2400; 1793304; 
804.700000; 2400; 1796695; 
804.800000; 2040; 1539701; 
804.900000; 1800; 1344242; 
805.000000; 1800; 1354200; 
805.100000; 1800; 1339945; 
805.200000; 1920; 1437734; 
805.300000; 2040; 1526077; 
805.400000; 2040; 1537425; 
805.500000; 2159; 1613817; 
805.600000; 2159; 1626911; 
805.700000; 2040; 1531738; 
805.800000; 2040; 1530593; 
805.900000; 1920; 1441683; 
806.000000; 1800; 1339023; 
806.100000; 1800; 1342547; 
806.200000; 1800; 1347063; 
806.300000; 2040; 1530982; 
806.400000; 2159; 1624945; 
806.500000; 2280; 1696214; 
806.600000; 2159; 1618375; 
806.700000; 2040; 1528100; 
806.800000; 2040; 1532636; 
806.900000; 1800; 1351560; 
807.000000; 1800; 1357492; 
807.100000; 1800; 1344564; 
807.200000; 1800; 1350222; 
807.300000; 2040; 1535396; 
807.400000; 2040; 1523114; 
807.500000; 2280; 1703927; 
807.600000; 2040; 1534202; 
807.700000; 2040; 1526709; 
807.800000; 1920; 1439955; 
807.900000; 1800; 1342779; 
808.000000; 1800; 1353287; 
808.100000; 1800; 1348490; 
808.200000; 1920; 1428455; 
808.300000; 2040; 1527380; 
