Time Scale; Number of Packets; Total data; 
166; 926173; 46427930.000000; 
167; 964679; 48360607.000000; 
168; 910004; 45619705.000000; 
169; 957532; 48003622.000000; 
170; 917050; 45973563.000000; 
171; 908627; 45550662.000000; 
172; 900573; 45147938.000000; 
173; 937852; 47009154.000000; 
174; 909625; 45605385.000000; 
175; 916575; 45943110.000000; 
176; 916417; 45936314.000000; 
177; 920072; 46123243.000000; 
178; 959365; 48094843.000000; 
179; 895663; 44899028.000000; 
180; 963852; 48316240.000000; 
181; 927837; 46513150.000000; 
182; 919163; 46082654.000000; 
183; 899009; 45066797.000000; 
184; 962829; 48267285.000000; 
185; 909931; 45617624.000000; 
186; 916971; 45969682.000000; 
187; 894656; 44850047.000000; 
188; 950738; 47658066.000000; 
189; 924970; 46369434.000000; 
190; 933419; 46787358.000000; 
191; 923281; 46284464.000000; 
192; 942452; 47242668.000000; 
193; 915076; 45870661.000000; 
194; 895374; 44887478.000000; 
195; 945069; 47377710.000000; 
196; 895358; 44886367.000000; 
197; 947511; 47500446.000000; 
198; 893089; 44774736.000000; 
199; 954090; 47827860.000000; 
200; 921534; 46199412.000000; 
201; 924615; 46350142.000000; 
202; 908846; 45560456.000000; 
203; 924586; 46346669.000000; 
204; 894377; 44827756.000000; 
205; 913781; 45811571.000000; 
206; 899644; 45098697.000000; 
207; 946210; 47434295.000000; 
208; 925445; 46393584.000000; 
209; 952363; 47741392.000000; 
210; 910969; 45672566.000000; 
211; 939268; 47082997.000000; 
212; 909706; 45606341.000000; 
213; 935286; 46889192.000000; 
214; 915659; 45899339.000000; 
215; 935939; 46916625.000000; 
216; 945519; 47399420.000000; 
217; 922807; 46258117.000000; 
218; 923134; 46276495.000000; 
219; 915859; 45910253.000000; 
220; 921450; 46193205.000000; 
221; 916867; 45964415.000000; 
222; 963697; 48309921.000000; 
223; 902017; 45221362.000000; 
224; 910607; 45649313.000000; 
225; 888657; 44547214.000000; 
226; 914340; 45836940.000000; 
227; 912152; 45730964.000000; 
228; 944809; 47359386.000000; 
229; 912470; 45741828.000000; 
230; 937970; 47020278.000000; 
231; 907495; 45491048.000000; 
232; 929036; 46571872.000000; 
233; 898898; 45061811.000000; 
234; 937307; 46986901.000000; 
235; 921884; 46214405.000000; 
236; 932184; 46733356.000000; 
237; 922259; 46236272.000000; 
238; 911035; 45668819.000000; 
239; 930142; 46627634.000000; 
240; 913051; 45773035.000000; 
241; 970317; 48641829.000000; 
242; 927330; 46486857.000000; 
243; 976752; 48961948.000000; 
244; 922034; 46221308.000000; 
245; 961312; 48190379.000000; 
246; 901503; 45193567.000000; 
247; 913006; 45766173.000000; 
248; 904748; 45355502.000000; 
249; 942691; 47255973.000000; 
250; 908037; 45525872.000000; 
251; 935408; 46893436.000000; 
252; 949973; 47622429.000000; 
253; 922845; 46262124.000000; 
254; 959047; 48080571.000000; 
255; 917700; 46000973.000000; 
256; 973828; 48817152.000000; 
257; 925492; 46394542.000000; 
258; 936850; 46965791.000000; 
259; 904870; 45358157.000000; 
260; 924432; 46340198.000000; 
261; 882071; 44218677.000000; 
262; 928094; 46522651.000000; 
263; 882609; 44251423.000000; 
264; 954586; 47855487.000000; 
265; 908717; 45552124.000000; 
266; 891353; 44687305.000000; 
267; 915196; 45875553.000000; 
268; 896590; 44947644.000000; 
269; 911827; 45710304.000000; 
270; 941267; 47186206.000000; 
271; 915386; 45886873.000000; 
272; 901801; 45205867.000000; 
273; 925064; 46368936.000000; 
274; 892585; 44748075.000000; 
275; 932978; 46773627.000000; 
276; 942400; 47244304.000000; 
277; 952724; 47759622.000000; 
278; 891578; 44694160.000000; 
279; 938591; 47050822.000000; 
280; 905044; 45372916.000000; 
281; 963224; 48286390.000000; 
282; 919563; 46098175.000000; 
283; 969999; 48628194.000000; 
284; 933425; 46789564.000000; 
285; 924398; 46339925.000000; 
286; 947606; 47504077.000000; 
287; 959641; 48106298.000000; 
288; 923976; 46314932.000000; 
289; 958371; 48043288.000000; 
290; 934983; 46870840.000000; 
291; 933649; 46806603.000000; 
292; 942575; 47250961.000000; 
293; 945685; 47410052.000000; 
294; 930274; 46633832.000000; 
295; 953248; 47784999.000000; 
296; 952427; 47746868.000000; 
297; 937871; 47015055.000000; 
298; 941771; 47212732.000000; 
299; 943560; 47300396.000000; 
300; 962869; 48272400.000000; 
301; 929893; 46614335.000000; 
302; 932639; 46755736.000000; 
303; 937351; 46989232.000000; 
304; 971205; 48686255.000000; 
305; 920202; 46124496.000000; 
306; 935758; 46911501.000000; 
307; 922663; 46252265.000000; 
308; 953895; 47820564.000000; 
309; 926692; 46452667.000000; 
310; 955450; 47896394.000000; 
311; 951729; 47707739.000000; 
312; 922184; 46231884.000000; 
313; 953977; 47823372.000000; 
314; 917625; 46001665.000000; 
315; 930311; 46638701.000000; 
316; 939186; 47079974.000000; 
317; 943174; 47284653.000000; 
318; 915523; 45898063.000000; 
319; 937862; 47014702.000000; 
320; 921512; 46190843.000000; 
321; 963795; 48315660.000000; 
322; 917877; 46014829.000000; 
323; 954885; 47871220.000000; 
324; 939043; 47072581.000000; 
325; 947694; 47505403.000000; 
326; 930161; 46623913.000000; 
327; 939758; 47111606.000000; 
328; 934546; 46849680.000000; 
329; 918641; 46051786.000000; 
330; 955615; 47904887.000000; 
331; 904645; 45354081.000000; 
332; 973418; 48798440.000000; 
333; 938716; 47060468.000000; 
334; 946653; 47457302.000000; 
335; 928837; 46562543.000000; 
336; 967805; 48514691.000000; 
337; 905445; 45388924.000000; 
338; 962433; 48245628.000000; 
339; 921917; 46216815.000000; 
340; 932668; 46753823.000000; 
341; 927745; 46503900.000000; 
342; 944592; 47351242.000000; 
343; 941355; 47190856.000000; 
344; 944221; 47335212.000000; 
345; 945723; 47409018.000000; 
346; 923781; 46311418.000000; 
347; 934656; 46853504.000000; 
348; 932820; 46764917.000000; 
349; 972366; 48747283.000000; 
350; 913381; 45787891.000000; 
351; 932757; 46761313.000000; 
352; 901773; 45205241.000000; 
353; 952392; 47745020.000000; 
354; 914418; 45834508.000000; 
355; 943175; 47282865.000000; 
356; 908821; 45554413.000000; 
357; 946414; 47443129.000000; 
358; 905436; 45391254.000000; 
359; 911779; 45708801.000000; 
360; 926109; 46428626.000000; 
361; 933875; 46813198.000000; 
362; 950365; 47643902.000000; 
363; 923838; 46313578.000000; 
364; 959855; 48121019.000000; 
365; 876893; 43957128.000000; 
366; 962217; 48237497.000000; 
367; 923137; 46276693.000000; 
368; 961143; 48179791.000000; 
369; 900624; 45148118.000000; 
370; 953171; 47780355.000000; 
371; 900711; 45151236.000000; 
372; 942984; 47269911.000000; 
373; 923794; 46312312.000000; 
374; 931858; 46715042.000000; 
375; 909365; 45588188.000000; 
376; 888626; 44546690.000000; 
377; 915138; 45879196.000000; 
378; 899861; 45111454.000000; 
379; 961470; 48200654.000000; 
380; 903998; 45313021.000000; 
381; 937507; 46996972.000000; 
382; 879902; 44109803.000000; 
383; 965435; 48395351.000000; 
384; 914795; 45855874.000000; 
385; 916992; 45973552.000000; 
386; 913371; 45786494.000000; 
387; 961756; 48214420.000000; 
388; 895916; 44913715.000000; 
389; 969013; 48576798.000000; 
390; 920249; 46129870.000000; 
391; 927069; 46472846.000000; 
392; 887688; 44502946.000000; 
393; 952704; 47757926.000000; 
394; 916178; 45927287.000000; 
395; 903832; 45313003.000000; 
396; 903963; 45316239.000000; 
397; 895016; 44865512.000000; 
398; 912177; 45725836.000000; 
399; 945003; 47370751.000000; 
400; 916258; 45934103.000000; 
401; 905960; 45418740.000000; 
402; 922601; 46249582.000000; 
403; 928450; 46545596.000000; 
404; 914655; 45847241.000000; 
405; 892495; 44741121.000000; 
406; 950517; 47650069.000000; 
407; 927275; 46487738.000000; 
408; 969909; 48620561.000000; 
409; 927655; 46506053.000000; 
410; 963773; 48313110.000000; 
411; 898184; 45029452.000000; 
412; 917677; 46000293.000000; 
413; 931054; 46669280.000000; 
414; 917128; 45975880.000000; 
415; 911330; 45686285.000000; 
416; 951599; 47705704.000000; 
417; 911125; 45673330.000000; 
418; 934475; 46843789.000000; 
419; 902745; 45254735.000000; 
420; 904232; 45331614.000000; 
421; 932257; 46733986.000000; 
422; 907587; 45499491.000000; 
423; 940196; 47133076.000000; 
424; 929938; 46618454.000000; 
425; 966794; 48464998.000000; 
426; 923495; 46295836.000000; 
427; 967207; 48485194.000000; 
428; 916213; 45923727.000000; 
429; 967297; 48492391.000000; 
430; 919039; 46075975.000000; 
431; 916093; 45922242.000000; 
432; 899128; 45071024.000000; 
433; 940170; 47133062.000000; 
434; 916846; 45960312.000000; 
435; 936237; 46934718.000000; 
436; 908173; 45525649.000000; 
437; 918373; 46041694.000000; 
438; 950438; 47644108.000000; 
439; 894073; 44819165.000000; 
440; 953320; 47792668.000000; 
441; 921920; 46217870.000000; 
442; 927843; 46514187.000000; 
443; 883360; 44281016.000000; 
444; 925502; 46393424.000000; 
445; 958232; 48034478.000000; 
446; 977664; 49011927.000000; 
447; 977410; 48998354.000000; 
448; 977975; 49027860.000000; 
449; 976271; 48939963.000000; 
450; 977676; 49008587.000000; 
451; 977289; 48993533.000000; 
452; 979598; 49108728.000000; 
453; 976327; 48943473.000000; 
454; 978285; 49038182.000000; 
455; 972985; 48774134.000000; 
456; 977259; 48992191.000000; 
457; 976050; 48928991.000000; 
458; 975534; 48903243.000000; 
459; 977363; 48996359.000000; 
460; 977954; 49022171.000000; 
461; 980911; 49171960.000000; 
462; 977940; 49025933.000000; 
463; 978470; 49050732.000000; 
464; 974524; 48849612.000000; 
465; 979297; 49092419.000000; 
466; 978387; 49047972.000000; 
467; 978993; 49078498.000000; 
468; 976239; 48938858.000000; 
469; 977689; 49010672.000000; 
470; 975351; 48897102.000000; 
471; 977712; 49013917.000000; 
472; 978188; 49037748.000000; 
473; 977223; 48989004.000000; 
474; 977529; 49004265.000000; 
475; 977128; 48982765.000000; 
476; 977549; 49006985.000000; 
477; 974904; 48872543.000000; 
478; 977371; 48996756.000000; 
479; 977524; 49005138.000000; 
480; 977447; 49000046.000000; 
481; 972357; 48743599.000000; 
482; 977226; 48986618.000000; 
483; 975589; 48907622.000000; 
484; 978366; 49043020.000000; 
485; 976316; 48944679.000000; 
486; 980365; 49146180.000000; 
487; 980589; 49156610.000000; 
488; 975842; 48921588.000000; 
489; 979709; 49113727.000000; 
490; 975211; 48886613.000000; 
491; 979828; 49118913.000000; 
492; 976345; 48944725.000000; 
493; 980582; 49154972.000000; 
494; 974769; 48867134.000000; 
495; 977321; 48990480.000000; 
496; 977558; 49005492.000000; 
497; 978921; 49073146.000000; 
498; 976612; 48959301.000000; 
499; 979524; 49104758.000000; 
500; 976477; 48951033.000000; 
501; 978554; 49054346.000000; 
502; 972094; 48729634.000000; 
503; 976867; 48972518.000000; 
504; 978813; 49068160.000000; 
505; 977998; 49026199.000000; 
506; 978167; 49033660.000000; 
507; 977963; 49027512.000000; 
508; 979601; 49109073.000000; 
509; 977828; 49019481.000000; 
510; 978718; 49060448.000000; 
511; 972734; 48762518.000000; 
512; 976755; 48961547.000000; 
513; 975448; 48899893.000000; 
514; 979403; 49099241.000000; 
515; 975414; 48897690.000000; 
516; 979420; 49099599.000000; 
517; 976651; 48957867.000000; 
518; 977029; 48976144.000000; 
519; 980926; 49175211.000000; 
520; 976698; 48962916.000000; 
521; 977758; 49016705.000000; 
522; 974215; 48836399.000000; 
523; 980008; 49129558.000000; 
524; 977850; 49018575.000000; 
525; 976949; 48975231.000000; 
526; 979122; 49083508.000000; 
527; 978042; 49028686.000000; 
528; 977958; 49025186.000000; 
529; 977381; 48995942.000000; 
530; 976391; 48945988.000000; 
531; 980052; 49131140.000000; 
532; 977861; 49021656.000000; 
533; 978057; 49030087.000000; 
534; 977795; 49015748.000000; 
535; 973744; 48813901.000000; 
536; 978082; 49030013.000000; 
537; 975841; 48918362.000000; 
538; 975014; 48877961.000000; 
539; 930832; 46664209.000000; 
540; 911660; 45700934.000000; 
541; 902633; 45254083.000000; 
542; 914065; 45823779.000000; 
543; 925127; 46379376.000000; 
544; 959839; 48113800.000000; 
545; 973589; 48805263.000000; 
546; 976800; 48964180.000000; 
547; 974400; 48847166.000000; 
548; 953739; 47811603.000000; 
549; 952028; 47724877.000000; 
550; 969114; 48581835.000000; 
551; 969111; 48582636.000000; 
552; 966363; 48445297.000000; 
553; 963227; 48289195.000000; 
554; 966611; 48457367.000000; 
555; 966145; 48430825.000000; 
556; 962992; 48271470.000000; 
557; 968769; 48560580.000000; 
558; 956648; 47956710.000000; 
559; 976002; 48927677.000000; 
560; 958107; 48032468.000000; 
561; 978447; 49050434.000000; 
562; 972326; 48741927.000000; 
563; 937519; 47000972.000000; 
564; 953077; 47777931.000000; 
565; 966228; 48438695.000000; 
566; 955354; 47889916.000000; 
567; 974435; 48849672.000000; 
568; 897389; 44989675.000000; 
569; 963871; 48318403.000000; 
570; 908154; 45525817.000000; 
571; 896851; 44953897.000000; 
572; 868005; 43516569.000000; 
573; 932056; 46724769.000000; 
574; 896398; 44931305.000000; 
575; 902100; 45222476.000000; 
576; 896130; 44926756.000000; 
577; 902015; 45218315.000000; 
578; 892288; 44734700.000000; 
579; 901972; 45216262.000000; 
580; 945527; 47399193.000000; 
581; 870326; 43628062.000000; 
582; 947556; 47500725.000000; 
583; 898678; 45050681.000000; 
584; 908815; 45554662.000000; 
585; 924478; 46346876.000000; 
586; 922944; 46265843.000000; 
587; 897315; 44984737.000000; 
588; 958003; 48022045.000000; 
589; 874778; 43856981.000000; 
590; 949649; 47606622.000000; 
591; 934583; 46853196.000000; 
592; 958193; 48034065.000000; 
593; 898119; 45023792.000000; 
594; 899328; 45081864.000000; 
595; 920720; 46155552.000000; 
596; 926424; 46438094.000000; 
597; 888348; 44531076.000000; 
598; 883331; 44282466.000000; 
599; 898930; 45063340.000000; 
600; 930496; 46645426.000000; 
601; 911218; 45684894.000000; 
602; 892324; 44729892.000000; 
603; 948712; 47562870.000000; 
604; 922057; 46220147.000000; 
605; 922246; 46238021.000000; 
606; 881090; 44166387.000000; 
607; 913250; 45778102.000000; 
608; 925537; 46392077.000000; 
609; 916005; 45917430.000000; 
610; 887856; 44513873.000000; 
611; 947492; 47496020.000000; 
612; 902064; 45224538.000000; 
613; 952851; 47766342.000000; 
614; 919251; 46081394.000000; 
615; 934986; 46872181.000000; 
616; 905655; 45403467.000000; 
617; 934682; 46858599.000000; 
618; 917808; 46009164.000000; 
619; 936833; 46960611.000000; 
620; 941814; 47213980.000000; 
621; 929299; 46582878.000000; 
622; 914846; 45856239.000000; 
623; 867633; 43497682.000000; 
624; 944183; 47332643.000000; 
625; 875950; 43913337.000000; 
626; 954387; 47842442.000000; 
627; 888466; 44538514.000000; 
628; 959845; 48119389.000000; 
629; 923626; 46305389.000000; 
630; 958675; 48060143.000000; 
631; 928944; 46568242.000000; 
632; 932885; 46760422.000000; 
633; 908964; 45565662.000000; 
634; 972927; 48772215.000000; 
635; 889537; 44587211.000000; 
636; 954645; 47858015.000000; 
637; 921328; 46190174.000000; 
638; 967118; 48481615.000000; 
639; 909746; 45604322.000000; 
640; 946870; 47467375.000000; 
641; 912963; 45768772.000000; 
642; 952730; 47759520.000000; 
643; 907561; 45502951.000000; 
644; 954772; 47863334.000000; 
645; 926657; 46449094.000000; 
646; 916249; 45930519.000000; 
647; 930175; 46630941.000000; 
648; 943463; 47295201.000000; 
649; 924231; 46332602.000000; 
650; 882733; 44245321.000000; 
651; 963487; 48303178.000000; 
652; 890581; 44646468.000000; 
653; 965159; 48382927.000000; 
654; 924003; 46320122.000000; 
655; 960739; 48162232.000000; 
656; 902441; 45241911.000000; 
657; 948287; 47539805.000000; 
658; 934854; 46862774.000000; 
659; 942475; 47246050.000000; 
660; 906536; 45445054.000000; 
661; 928880; 46563543.000000; 
662; 913273; 45781686.000000; 
663; 906898; 45463433.000000; 
664; 959312; 48091760.000000; 
665; 932229; 46734042.000000; 
666; 969037; 48572290.000000; 
667; 922524; 46244199.000000; 
668; 916639; 45954675.000000; 
669; 915627; 45904852.000000; 
670; 964174; 48333422.000000; 
671; 903314; 45283889.000000; 
672; 954239; 47835058.000000; 
673; 905975; 45415899.000000; 
674; 950496; 47647933.000000; 
675; 900130; 45129132.000000; 
676; 949529; 47598850.000000; 
677; 901442; 45187339.000000; 
678; 937346; 46988885.000000; 
679; 924811; 46360540.000000; 
680; 931796; 46708007.000000; 
681; 925914; 46416169.000000; 
682; 933984; 46822674.000000; 
683; 937504; 46997398.000000; 
684; 898992; 45069691.000000; 
685; 938262; 47031855.000000; 
686; 916056; 45922867.000000; 
687; 966734; 48464266.000000; 
688; 897869; 45011767.000000; 
689; 967313; 48490681.000000; 
690; 898180; 45025214.000000; 
691; 953015; 47772177.000000; 
692; 903715; 45307196.000000; 
693; 942492; 47243548.000000; 
694; 908313; 45534888.000000; 
695; 911019; 45670989.000000; 
696; 922293; 46233865.000000; 
697; 917583; 45996516.000000; 
698; 925296; 46384105.000000; 
699; 936041; 46924587.000000; 
700; 910527; 45649342.000000; 
701; 887024; 44463758.000000; 
702; 963623; 48309078.000000; 
703; 920595; 46150341.000000; 
704; 927629; 46502286.000000; 
705; 882626; 44241095.000000; 
706; 967795; 48518576.000000; 
707; 928501; 46549759.000000; 
708; 963482; 48298537.000000; 
709; 903934; 45312736.000000; 
710; 951550; 47699287.000000; 
711; 936246; 46934142.000000; 
712; 935636; 46902710.000000; 
713; 902810; 45259690.000000; 
714; 897723; 45005427.000000; 
715; 922298; 46234523.000000; 
716; 891943; 44710162.000000; 
717; 935232; 46883998.000000; 
718; 920361; 46136899.000000; 
719; 913074; 45775663.000000; 
720; 892202; 44728439.000000; 
721; 945359; 47391105.000000; 
722; 891099; 44670063.000000; 
723; 952361; 47736474.000000; 
724; 932483; 46743800.000000; 
725; 951367; 47696609.000000; 
726; 927228; 46481829.000000; 
727; 924781; 46362922.000000; 
728; 919030; 46073021.000000; 
729; 952635; 47754250.000000; 
730; 896661; 44942238.000000; 
731; 944169; 47333603.000000; 
732; 928783; 46559312.000000; 
733; 941657; 47209286.000000; 
734; 936550; 46949579.000000; 
735; 882298; 44233099.000000; 
736; 947178; 47484011.000000; 
737; 932957; 46763941.000000; 
738; 961240; 48186506.000000; 
739; 881177; 44174865.000000; 
740; 958310; 48041660.000000; 
741; 892817; 44758091.000000; 
742; 960441; 48146277.000000; 
743; 938875; 47066093.000000; 
744; 913476; 45782445.000000; 
745; 917001; 45972913.000000; 
746; 919720; 46108989.000000; 
747; 921668; 46204389.000000; 
748; 948024; 47525111.000000; 
749; 914203; 45829766.000000; 
750; 927897; 46518016.000000; 
751; 914993; 45869896.000000; 
752; 926686; 46453822.000000; 
753; 923606; 46301706.000000; 
754; 887065; 44465373.000000; 
755; 956990; 47975231.000000; 
756; 892799; 44750973.000000; 
757; 959923; 48120043.000000; 
758; 929103; 46574336.000000; 
759; 963982; 48326057.000000; 
760; 913504; 45796199.000000; 
761; 942162; 47231088.000000; 
762; 907868; 45513610.000000; 
763; 912936; 45763874.000000; 
764; 920123; 46132214.000000; 
765; 946714; 47462628.000000; 
766; 935096; 46874603.000000; 
767; 908407; 45541559.000000; 
768; 906613; 45440599.000000; 
769; 945546; 47397915.000000; 
770; 923919; 46315330.000000; 
771; 932805; 46762277.000000; 
772; 922750; 46257082.000000; 
773; 931896; 46716361.000000; 
774; 946906; 47469988.000000; 
775; 920545; 46144246.000000; 
776; 922557; 46247374.000000; 
777; 886694; 44456100.000000; 
778; 964740; 48365408.000000; 
779; 905456; 45392613.000000; 
780; 928878; 46563489.000000; 
781; 915426; 45891862.000000; 
782; 967695; 48505919.000000; 
783; 926308; 46431706.000000; 
784; 964200; 48333844.000000; 
785; 898520; 45047568.000000; 
786; 947643; 47505456.000000; 
787; 920104; 46121721.000000; 
788; 906475; 45444718.000000; 
789; 918631; 46047542.000000; 
790; 934282; 46836092.000000; 
791; 925201; 46384114.000000; 
792; 927523; 46502135.000000; 
793; 909723; 45603024.000000; 
794; 937428; 46991809.000000; 
795; 940540; 47149918.000000; 
796; 928498; 46544228.000000; 
797; 954184; 47834654.000000; 
798; 886663; 44444847.000000; 
799; 962589; 48256452.000000; 
800; 923775; 46309150.000000; 
801; 931298; 46685447.000000; 
802; 900209; 45125355.000000; 
803; 966239; 48438086.000000; 
804; 905925; 45415148.000000; 
805; 929407; 46593086.000000; 
806; 915839; 45912194.000000; 
807; 950581; 47653400.000000; 
808; 907332; 45485340.000000; 
809; 904616; 45346563.000000; 
810; 918467; 46044699.000000; 
811; 942417; 47244489.000000; 
812; 907795; 45504749.000000; 
813; 904584; 45349616.000000; 
814; 943492; 47294564.000000; 
815; 924963; 46367702.000000; 
816; 926128; 46424561.000000; 
817; 914548; 45848828.000000; 
818; 930877; 46664213.000000; 
819; 919246; 46086456.000000; 
820; 920540; 46143345.000000; 
821; 911132; 45677204.000000; 
822; 931566; 46702348.000000; 
823; 913836; 45809255.000000; 
824; 926394; 46441387.000000; 
825; 881360; 44183444.000000; 
826; 957935; 48018401.000000; 
827; 926850; 46463282.000000; 
828; 951772; 47712723.000000; 
829; 919090; 46070091.000000; 
830; 913504; 45792920.000000; 
831; 925326; 46391060.000000; 
832; 944828; 47365853.000000; 
833; 900836; 45155449.000000; 
834; 949320; 47591539.000000; 
835; 910499; 45646276.000000; 
836; 937086; 46977591.000000; 
837; 908014; 45517341.000000; 
838; 941996; 47223686.000000; 
839; 928929; 46568234.000000; 
840; 908700; 45548822.000000; 
841; 929529; 46598171.000000; 
842; 904464; 45341507.000000; 
843; 927409; 46485326.000000; 
844; 920325; 46138524.000000; 
845; 953187; 47786295.000000; 
846; 909300; 45582108.000000; 
847; 928547; 46549892.000000; 
848; 895822; 44909943.000000; 
849; 929734; 46609153.000000; 
850; 920958; 46166248.000000; 
851; 961765; 48213854.000000; 
852; 933238; 46784845.000000; 
853; 953288; 47789042.000000; 
854; 905319; 45378215.000000; 
855; 942694; 47256824.000000; 
856; 912013; 45723361.000000; 
857; 933426; 46788301.000000; 
858; 937142; 46978563.000000; 
859; 929036; 46576547.000000; 
860; 957450; 47997216.000000; 
861; 895547; 44894933.000000; 
862; 965306; 48392463.000000; 
863; 914391; 45840338.000000; 
864; 941184; 47177561.000000; 
865; 883785; 44304230.000000; 
866; 966532; 48451771.000000; 
867; 920860; 46162869.000000; 
868; 929530; 46596487.000000; 
869; 912115; 45725832.000000; 
870; 913985; 45819148.000000; 
871; 903827; 45307697.000000; 
872; 918563; 46048051.000000; 
