Time Scale; Number of Packets; Total data; 
798; 963067; 48251833.000000; 
799; 922050; 46213111.000000; 
800; 903713; 45286673.000000; 
801; 916913; 45946732.000000; 
802; 954995; 47854131.000000; 
803; 890342; 44627345.000000; 
804; 901172; 45169704.000000; 
805; 904139; 45325631.000000; 
806; 905894; 45400808.000000; 
807; 895406; 44877900.000000; 
808; 898544; 45025316.000000; 
809; 955187; 47871172.000000; 
810; 901910; 45205844.000000; 
811; 886351; 44426666.000000; 
812; 896735; 44941883.000000; 
813; 887813; 44500270.000000; 
814; 879389; 44072091.000000; 
815; 899488; 45072959.000000; 
816; 884504; 44324634.000000; 
817; 884230; 44318953.000000; 
818; 906608; 45435566.000000; 
819; 863234; 43275553.000000; 
820; 957174; 47980110.000000; 
821; 910754; 45654584.000000; 
822; 913312; 45769252.000000; 
823; 926005; 46402206.000000; 
824; 933770; 46808820.000000; 
825; 922802; 46257236.000000; 
826; 917530; 45984750.000000; 
827; 961664; 48197464.000000; 
828; 892062; 44703492.000000; 
829; 890609; 44643023.000000; 
830; 907901; 45508891.000000; 
831; 887222; 44458880.000000; 
832; 907007; 45467386.000000; 
833; 906163; 45415535.000000; 
834; 906228; 45426754.000000; 
835; 883348; 44273193.000000; 
836; 913200; 45788408.000000; 
837; 893483; 44780351.000000; 
838; 880639; 44148005.000000; 
839; 900581; 45138938.000000; 
840; 881031; 44156685.000000; 
841; 941747; 47213803.000000; 
842; 947907; 47512711.000000; 
843; 907654; 45485323.000000; 
844; 936453; 46940843.000000; 
845; 913761; 45792378.000000; 
846; 914828; 45848022.000000; 
847; 911553; 45697305.000000; 
848; 873787; 43805825.000000; 
849; 876293; 43932203.000000; 
850; 878068; 44030136.000000; 
851; 904938; 45346561.000000; 
852; 895246; 44850502.000000; 
853; 887792; 44492826.000000; 
854; 907435; 45481698.000000; 
855; 912162; 45729599.000000; 
856; 901311; 45185231.000000; 
857; 926537; 46445554.000000; 
858; 911917; 45708901.000000; 
859; 908203; 45516463.000000; 
860; 913644; 45793173.000000; 
861; 953620; 47801720.000000; 
862; 913437; 45772900.000000; 
863; 874964; 43848497.000000; 
864; 908584; 45536006.000000; 
865; 900031; 45120504.000000; 
866; 958248; 48017750.000000; 
867; 949800; 47605755.000000; 
868; 918673; 46048014.000000; 
869; 901996; 45214733.000000; 
870; 889232; 44572348.000000; 
871; 889778; 44595425.000000; 
872; 877626; 43979541.000000; 
