Time Scale; Number of Packets; Total data; 
640; 912842; 45765211.000000; 
641; 898520; 45036703.000000; 
642; 943254; 47292053.000000; 
643; 935768; 46900884.000000; 
644; 896160; 44904574.000000; 
645; 928670; 46554990.000000; 
646; 896068; 44901164.000000; 
647; 920408; 46114857.000000; 
648; 933651; 46801695.000000; 
649; 944685; 47359988.000000; 
650; 940864; 47148063.000000; 
651; 945678; 47398566.000000; 
652; 901523; 45190133.000000; 
653; 915833; 45901204.000000; 
654; 886944; 44458882.000000; 
655; 921835; 46203731.000000; 
656; 897659; 44999012.000000; 
657; 960823; 48158226.000000; 
658; 899793; 45109608.000000; 
659; 950555; 47649006.000000; 
660; 938991; 47065172.000000; 
661; 937051; 46955004.000000; 
662; 926797; 46459825.000000; 
663; 939189; 47080519.000000; 
664; 906822; 45442307.000000; 
665; 936391; 46924034.000000; 
666; 905687; 45404940.000000; 
667; 934688; 46861232.000000; 
668; 918579; 46041608.000000; 
669; 895910; 44904314.000000; 
670; 960373; 48130056.000000; 
671; 910016; 45618440.000000; 
672; 916861; 45962550.000000; 
673; 916026; 45921302.000000; 
674; 960941; 48170443.000000; 
675; 932022; 46704473.000000; 
676; 946683; 47453918.000000; 
677; 926386; 46416594.000000; 
678; 929805; 46607257.000000; 
679; 888320; 44521625.000000; 
680; 926899; 46461626.000000; 
681; 905488; 45382857.000000; 
682; 885498; 44380590.000000; 
683; 892344; 44714899.000000; 
684; 880124; 44120584.000000; 
685; 932567; 46734730.000000; 
686; 925059; 46367305.000000; 
687; 929251; 46574163.000000; 
688; 895907; 44916125.000000; 
689; 931585; 46687090.000000; 
690; 875232; 43863727.000000; 
691; 966303; 48422595.000000; 
692; 889752; 44598439.000000; 
693; 966206; 48421656.000000; 
694; 914123; 45813290.000000; 
695; 914159; 45802885.000000; 
696; 916266; 45936568.000000; 
697; 917074; 45960702.000000; 
698; 886912; 44458190.000000; 
699; 941379; 47168587.000000; 
700; 884844; 44347266.000000; 
701; 907931; 45503478.000000; 
702; 915045; 45861553.000000; 
703; 941668; 47187596.000000; 
704; 926100; 46426062.000000; 
705; 897194; 44964676.000000; 
706; 913282; 45765617.000000; 
707; 890055; 44598867.000000; 
708; 922868; 46264504.000000; 
709; 906206; 45413084.000000; 
710; 911268; 45674509.000000; 
711; 918197; 46014869.000000; 
712; 907272; 45477838.000000; 
713; 917049; 45974633.000000; 
714; 962754; 48254580.000000; 
715; 901139; 45160344.000000; 
716; 970645; 48640331.000000; 
717; 917967; 46003840.000000; 
718; 918632; 46051831.000000; 
719; 917169; 45981592.000000; 
720; 952658; 47740039.000000; 
721; 887540; 44477145.000000; 
722; 938499; 47038068.000000; 
723; 911456; 45698697.000000; 
724; 888896; 44543106.000000; 
725; 942727; 47244431.000000; 
726; 937378; 46987845.000000; 
727; 909587; 45590857.000000; 
728; 923438; 46290099.000000; 
729; 925617; 46394933.000000; 
730; 962289; 48237632.000000; 
731; 974325; 48847207.000000; 
732; 975110; 48874411.000000; 
733; 975555; 48905423.000000; 
734; 977665; 49002313.000000; 
735; 974550; 48839243.000000; 
736; 979423; 49090799.000000; 
737; 976423; 48939984.000000; 
738; 976440; 48928310.000000; 
739; 972416; 48757253.000000; 
740; 980036; 49135087.000000; 
741; 975038; 48884046.000000; 
742; 980621; 49151428.000000; 
743; 974938; 48840121.000000; 
744; 977098; 48972175.000000; 
745; 978447; 49037617.000000; 
746; 977186; 48986408.000000; 
747; 979623; 49104365.000000; 
748; 975954; 48924634.000000; 
749; 978472; 49054998.000000; 
750; 976220; 48931191.000000; 
751; 975660; 48892097.000000; 
752; 974175; 48832345.000000; 
753; 977730; 48994974.000000; 
754; 973474; 48776967.000000; 
755; 978043; 49029242.000000; 
756; 976767; 48965952.000000; 
757; 980273; 49122605.000000; 
758; 979562; 49100908.000000; 
759; 977576; 48996772.000000; 
760; 978847; 49061571.000000; 
761; 974660; 48850741.000000; 
762; 978766; 49061208.000000; 
763; 973553; 48806778.000000; 
764; 975832; 48917558.000000; 
765; 974736; 48857220.000000; 
766; 979266; 49095920.000000; 
767; 977305; 48972074.000000; 
768; 978185; 49018251.000000; 
769; 974359; 48844114.000000; 
770; 978383; 49046296.000000; 
771; 975477; 48870519.000000; 
772; 977236; 48991149.000000; 
773; 977335; 48995085.000000; 
774; 974218; 48833647.000000; 
775; 976536; 48949514.000000; 
776; 976372; 48931964.000000; 
777; 981154; 49180163.000000; 
778; 977212; 48994000.000000; 
779; 976234; 48938698.000000; 
780; 977446; 48987333.000000; 
781; 979036; 49068341.000000; 
782; 975056; 48873101.000000; 
783; 977033; 48953979.000000; 
784; 977532; 49006022.000000; 
785; 977701; 48998504.000000; 
786; 977643; 49003826.000000; 
787; 977072; 48971862.000000; 
788; 976110; 48918786.000000; 
789; 976252; 48930381.000000; 
790; 975697; 48902011.000000; 
791; 979335; 49082434.000000; 
792; 976372; 48938280.000000; 
793; 977299; 48985358.000000; 
794; 947168; 47479392.000000; 
795; 909582; 45579806.000000; 
796; 947897; 47505147.000000; 
797; 901043; 45162008.000000; 
798; 939684; 47087398.000000; 
799; 926873; 46447596.000000; 
800; 976538; 48935720.000000; 
801; 975094; 48886368.000000; 
802; 973804; 48809392.000000; 
803; 945547; 47382525.000000; 
804; 974014; 48810687.000000; 
805; 949347; 47583539.000000; 
806; 969400; 48589233.000000; 
807; 976135; 48910112.000000; 
808; 966835; 48463465.000000; 
809; 965595; 48397486.000000; 
810; 960935; 48155479.000000; 
811; 977121; 48963455.000000; 
812; 968018; 48526656.000000; 
813; 963681; 48291706.000000; 
814; 958567; 48046574.000000; 
815; 977972; 49015927.000000; 
816; 956123; 47922265.000000; 
817; 965725; 48413437.000000; 
818; 957050; 47964217.000000; 
819; 975687; 48895795.000000; 
820; 972094; 48717836.000000; 
821; 892810; 44754829.000000; 
822; 919793; 46097419.000000; 
823; 930329; 46640041.000000; 
824; 918826; 46040968.000000; 
825; 970212; 48626162.000000; 
826; 905315; 45377097.000000; 
827; 875610; 43900683.000000; 
828; 927182; 46459643.000000; 
829; 871015; 43653061.000000; 
830; 895053; 44854786.000000; 
831; 897284; 44978949.000000; 
832; 884921; 44373049.000000; 
833; 900445; 45131871.000000; 
834; 917554; 45990065.000000; 
835; 908240; 45534160.000000; 
836; 907725; 45497051.000000; 
837; 935942; 46920738.000000; 
838; 899454; 45076711.000000; 
839; 966051; 48415472.000000; 
840; 921560; 46192908.000000; 
841; 926206; 46425012.000000; 
842; 923475; 46277530.000000; 
843; 921974; 46221813.000000; 
844; 887023; 44470647.000000; 
845; 899909; 45112440.000000; 
846; 926982; 46476965.000000; 
847; 925078; 46356267.000000; 
848; 917613; 45966385.000000; 
849; 885770; 44391972.000000; 
850; 928491; 46547489.000000; 
851; 892861; 44756718.000000; 
852; 952765; 47755615.000000; 
853; 904359; 45344636.000000; 
854; 927130; 46474663.000000; 
855; 910257; 45628392.000000; 
856; 963523; 48283696.000000; 
857; 892281; 44725793.000000; 
858; 956959; 47952381.000000; 
859; 930827; 46644055.000000; 
860; 914429; 45828791.000000; 
861; 922207; 46232377.000000; 
862; 893976; 44815630.000000; 
863; 922269; 46206419.000000; 
864; 911604; 45705401.000000; 
865; 915120; 45860971.000000; 
866; 919810; 46106226.000000; 
867; 962283; 48228343.000000; 
868; 919043; 46067458.000000; 
869; 966349; 48442742.000000; 
870; 870384; 43637421.000000; 
871; 911032; 45658047.000000; 
872; 902982; 45274562.000000; 
