Time Scale; Number of Packets; Total data; 
116; 927229; 46476504.000000; 
117; 912334; 45719287.000000; 
118; 917151; 45971920.000000; 
119; 949888; 47613431.000000; 
120; 951494; 47684102.000000; 
121; 947235; 47457554.000000; 
122; 916657; 45948445.000000; 
123; 918795; 46080061.000000; 
124; 896953; 44956584.000000; 
125; 965847; 48411317.000000; 
126; 911057; 45658444.000000; 
127; 912942; 45764712.000000; 
128; 901727; 45205708.000000; 
129; 921401; 46203633.000000; 
130; 908731; 45546364.000000; 
131; 905302; 45369194.000000; 
132; 909180; 45576005.000000; 
133; 900884; 45135906.000000; 
134; 924828; 46343424.000000; 
135; 899246; 45080373.000000; 
136; 918153; 46013857.000000; 
137; 908126; 45510540.000000; 
138; 917338; 45980943.000000; 
139; 948165; 47519227.000000; 
140; 918155; 46020505.000000; 
141; 916872; 45955580.000000; 
142; 906680; 45446470.000000; 
143; 912231; 45717791.000000; 
144; 912775; 45748272.000000; 
145; 965714; 48411838.000000; 
146; 911890; 45693613.000000; 
147; 923811; 46296439.000000; 
148; 903908; 45306250.000000; 
149; 942597; 47235974.000000; 
150; 903856; 45291553.000000; 
151; 923591; 46293530.000000; 
152; 900301; 45115207.000000; 
153; 922817; 46258526.000000; 
154; 899144; 45066402.000000; 
155; 910026; 45617170.000000; 
156; 913781; 45779765.000000; 
157; 903456; 45288734.000000; 
158; 926259; 46412445.000000; 
159; 958755; 48061044.000000; 
160; 926924; 46450283.000000; 
161; 912324; 45725975.000000; 
162; 932750; 46751641.000000; 
163; 912671; 45743588.000000; 
164; 953609; 47788831.000000; 
165; 907649; 45488164.000000; 
166; 907653; 45503941.000000; 
167; 912722; 45731992.000000; 
168; 911098; 45665761.000000; 
169; 914364; 45848201.000000; 
170; 901689; 45193456.000000; 
171; 917995; 45991097.000000; 
172; 914876; 45856053.000000; 
173; 957310; 47988264.000000; 
174; 916591; 45938020.000000; 
175; 917350; 45976657.000000; 
176; 929867; 46615536.000000; 
177; 914568; 45834378.000000; 
178; 909668; 45585605.000000; 
179; 924458; 46345567.000000; 
180; 953155; 47777612.000000; 
181; 964154; 48312244.000000; 
182; 923736; 46288838.000000; 
183; 925080; 46370581.000000; 
184; 924340; 46346656.000000; 
185; 907133; 45478832.000000; 
186; 922939; 46263634.000000; 
187; 956330; 47942241.000000; 
188; 922764; 46242089.000000; 
189; 918767; 46057290.000000; 
190; 923763; 46310025.000000; 
191; 913180; 45768242.000000; 
192; 916504; 45922873.000000; 
193; 918792; 46049951.000000; 
194; 953951; 47821917.000000; 
195; 923270; 46261728.000000; 
196; 914949; 45871208.000000; 
197; 913364; 45803326.000000; 
198; 916421; 45941306.000000; 
199; 903911; 45303140.000000; 
200; 903445; 45264915.000000; 
201; 949894; 47614952.000000; 
202; 925387; 46371580.000000; 
203; 918586; 46047097.000000; 
204; 905848; 45406372.000000; 
205; 914592; 45846607.000000; 
206; 919095; 46063521.000000; 
207; 922559; 46249281.000000; 
208; 944190; 47327913.000000; 
209; 917174; 45965620.000000; 
210; 919512; 46087669.000000; 
211; 916505; 45919707.000000; 
212; 912062; 45707659.000000; 
213; 909447; 45580997.000000; 
214; 909006; 45564823.000000; 
215; 909693; 45588693.000000; 
216; 906495; 45434086.000000; 
217; 904383; 45336312.000000; 
218; 903565; 45293752.000000; 
219; 914226; 45817284.000000; 
220; 949604; 47595375.000000; 
221; 920667; 46155851.000000; 
222; 948484; 47544145.000000; 
223; 921538; 46194628.000000; 
224; 913508; 45797101.000000; 
225; 917180; 45962552.000000; 
226; 915344; 45870313.000000; 
227; 947456; 47494307.000000; 
228; 914373; 45824673.000000; 
229; 922314; 46224484.000000; 
230; 900193; 45103468.000000; 
231; 907891; 45518186.000000; 
232; 902466; 45257305.000000; 
233; 907984; 45507716.000000; 
234; 957638; 47993980.000000; 
235; 919314; 46077254.000000; 
236; 895206; 44870967.000000; 
237; 913402; 45803191.000000; 
238; 913570; 45802841.000000; 
239; 906541; 45432938.000000; 
240; 916435; 45926105.000000; 
241; 947289; 47484320.000000; 
242; 914273; 45813429.000000; 
243; 891079; 44654335.000000; 
244; 923661; 46300466.000000; 
245; 912916; 45755558.000000; 
246; 920511; 46129801.000000; 
247; 954784; 47858006.000000; 
248; 925301; 46371111.000000; 
249; 914927; 45856849.000000; 
250; 903147; 45265966.000000; 
251; 917697; 45994720.000000; 
252; 911935; 45708590.000000; 
253; 906344; 45423041.000000; 
254; 914075; 45822598.000000; 
255; 918400; 46024144.000000; 
256; 911513; 45675146.000000; 
257; 912110; 45721524.000000; 
258; 913514; 45771894.000000; 
259; 909322; 45579568.000000; 
260; 914068; 45810383.000000; 
261; 911090; 45662555.000000; 
262; 912284; 45731336.000000; 
263; 904756; 45340811.000000; 
264; 921811; 46203373.000000; 
265; 905742; 45381900.000000; 
266; 921339; 46184033.000000; 
267; 902844; 45241040.000000; 
268; 914634; 45842478.000000; 
269; 915743; 45891310.000000; 
270; 931552; 46696910.000000; 
271; 921125; 46158751.000000; 
272; 915930; 45919473.000000; 
273; 911201; 45656478.000000; 
274; 965173; 48370019.000000; 
275; 911224; 45678741.000000; 
276; 923402; 46267683.000000; 
277; 926396; 46453981.000000; 
278; 944188; 47325905.000000; 
279; 920049; 46122179.000000; 
280; 910130; 45587744.000000; 
281; 957653; 48007448.000000; 
282; 922042; 46215435.000000; 
283; 913076; 45762996.000000; 
284; 918374; 46033229.000000; 
285; 928234; 46522714.000000; 
286; 907002; 45458678.000000; 
287; 916057; 45906242.000000; 
288; 948578; 47558836.000000; 
289; 929996; 46605581.000000; 
290; 931559; 46678079.000000; 
291; 931761; 46707132.000000; 
292; 913893; 45807116.000000; 
293; 912955; 45772041.000000; 
294; 921237; 46189076.000000; 
295; 941163; 47172542.000000; 
296; 959311; 48086988.000000; 
297; 914890; 45853035.000000; 
298; 908962; 45570811.000000; 
299; 920129; 46120704.000000; 
300; 928588; 46536920.000000; 
301; 924764; 46344459.000000; 
302; 955966; 47920315.000000; 
303; 932996; 46756802.000000; 
304; 938130; 47016648.000000; 
305; 924992; 46383317.000000; 
306; 923399; 46293057.000000; 
307; 924774; 46362471.000000; 
308; 955157; 47859291.000000; 
309; 929738; 46584622.000000; 
310; 927492; 46491800.000000; 
311; 918142; 46010531.000000; 
312; 910663; 45663119.000000; 
313; 926426; 46430289.000000; 
314; 922102; 46222787.000000; 
315; 921863; 46215488.000000; 
316; 958814; 48054897.000000; 
317; 964966; 48358427.000000; 
318; 923261; 46288205.000000; 
319; 937603; 46979529.000000; 
320; 920018; 46099773.000000; 
321; 922358; 46231381.000000; 
322; 923691; 46292472.000000; 
323; 920460; 46136918.000000; 
324; 936554; 46930516.000000; 
325; 936007; 46922267.000000; 
326; 928344; 46536588.000000; 
327; 942079; 47209927.000000; 
328; 929813; 46609216.000000; 
329; 958631; 48057221.000000; 
330; 927522; 46489262.000000; 
331; 925268; 46392423.000000; 
332; 917320; 45978156.000000; 
333; 917435; 45983110.000000; 
334; 914145; 45809768.000000; 
335; 918711; 46047694.000000; 
336; 906139; 45419526.000000; 
337; 912302; 45722351.000000; 
338; 939922; 47093980.000000; 
339; 926393; 46435665.000000; 
340; 920490; 46163664.000000; 
341; 922191; 46228087.000000; 
342; 922301; 46225625.000000; 
343; 953871; 47798843.000000; 
344; 927820; 46507469.000000; 
345; 924992; 46382605.000000; 
346; 910366; 45639135.000000; 
347; 917218; 45978572.000000; 
348; 917027; 45951238.000000; 
349; 915157; 45874431.000000; 
350; 906577; 45428518.000000; 
351; 946102; 47412936.000000; 
352; 915009; 45862652.000000; 
353; 909489; 45578960.000000; 
354; 925342; 46375159.000000; 
355; 904538; 45340538.000000; 
356; 916129; 45913749.000000; 
357; 906816; 45453313.000000; 
358; 950101; 47617449.000000; 
359; 930567; 46645493.000000; 
360; 917102; 45960545.000000; 
361; 907776; 45497160.000000; 
362; 913653; 45796147.000000; 
363; 906862; 45449701.000000; 
364; 904541; 45327766.000000; 
365; 919823; 46108036.000000; 
366; 895978; 44888137.000000; 
367; 917492; 45988171.000000; 
368; 914359; 45828555.000000; 
369; 944932; 47356171.000000; 
370; 917268; 45978216.000000; 
371; 927587; 46494817.000000; 
372; 934380; 46826026.000000; 
373; 917442; 45976430.000000; 
374; 912316; 45731175.000000; 
375; 908291; 45512694.000000; 
376; 918183; 46019870.000000; 
377; 917869; 45998917.000000; 
378; 911840; 45701807.000000; 
379; 901843; 45197546.000000; 
380; 913198; 45778977.000000; 
381; 917954; 45998880.000000; 
382; 912858; 45750320.000000; 
383; 910300; 45631607.000000; 
384; 957689; 47983690.000000; 
385; 925055; 46379278.000000; 
386; 914492; 45846998.000000; 
387; 923869; 46308061.000000; 
388; 907920; 45486503.000000; 
389; 912902; 45757257.000000; 
390; 947363; 47485760.000000; 
391; 924535; 46334269.000000; 
392; 914106; 45818804.000000; 
393; 911227; 45673470.000000; 
394; 914723; 45846140.000000; 
395; 926985; 46452718.000000; 
396; 916243; 45929603.000000; 
397; 953477; 47793982.000000; 
398; 938385; 47019063.000000; 
399; 915632; 45897431.000000; 
400; 904713; 45350913.000000; 
401; 909151; 45577219.000000; 
402; 914889; 45867923.000000; 
403; 920283; 46126642.000000; 
404; 954932; 47869772.000000; 
405; 947316; 47476915.000000; 
406; 926304; 46432984.000000; 
407; 910369; 45643647.000000; 
408; 923521; 46278555.000000; 
409; 910110; 45606981.000000; 
410; 919163; 46075048.000000; 
411; 954645; 47843374.000000; 
412; 929144; 46561285.000000; 
413; 908253; 45540964.000000; 
414; 911431; 45701420.000000; 
415; 918714; 46060764.000000; 
416; 914463; 45829915.000000; 
417; 955050; 47848541.000000; 
418; 905830; 45405083.000000; 
419; 914891; 45849479.000000; 
420; 909457; 45592793.000000; 
421; 909295; 45578517.000000; 
422; 916766; 45953898.000000; 
423; 917412; 45983983.000000; 
424; 947400; 47490078.000000; 
425; 963622; 48298426.000000; 
426; 921878; 46208871.000000; 
427; 916883; 45947447.000000; 
428; 923785; 46294832.000000; 
429; 919392; 46069563.000000; 
430; 901317; 45175384.000000; 
431; 908522; 45542606.000000; 
432; 914615; 45832107.000000; 
433; 924295; 46326007.000000; 
434; 924413; 46340252.000000; 
435; 912923; 45754167.000000; 
436; 912103; 45717632.000000; 
437; 921704; 46199518.000000; 
438; 946956; 47472576.000000; 
439; 924852; 46364450.000000; 
440; 917347; 45981607.000000; 
441; 901313; 45178111.000000; 
442; 912501; 45727861.000000; 
443; 920847; 46151578.000000; 
444; 913594; 45787462.000000; 
445; 902312; 45235239.000000; 
446; 894221; 44803358.000000; 
447; 918595; 46032178.000000; 
448; 897670; 45008470.000000; 
449; 907329; 45496984.000000; 
450; 904229; 45321200.000000; 
451; 948368; 47529293.000000; 
452; 922295; 46225534.000000; 
453; 940361; 47135784.000000; 
454; 913093; 45785999.000000; 
455; 915900; 45912691.000000; 
456; 918628; 46048830.000000; 
457; 960668; 48144884.000000; 
458; 963979; 48315451.000000; 
459; 917255; 45965938.000000; 
460; 906658; 45432971.000000; 
461; 910632; 45643423.000000; 
462; 911548; 45689229.000000; 
463; 907083; 45456502.000000; 
464; 954354; 47839039.000000; 
465; 912185; 45713487.000000; 
466; 912178; 45722281.000000; 
467; 905287; 45370212.000000; 
468; 907656; 45494151.000000; 
469; 907565; 45488721.000000; 
470; 908653; 45540921.000000; 
471; 952424; 47737941.000000; 
472; 911568; 45686086.000000; 
473; 910032; 45604180.000000; 
474; 912088; 45711424.000000; 
475; 913471; 45772442.000000; 
476; 914371; 45836129.000000; 
477; 900867; 45139534.000000; 
478; 956351; 47939912.000000; 
479; 962563; 48246388.000000; 
480; 907086; 45458658.000000; 
481; 919676; 46094044.000000; 
482; 895483; 44875394.000000; 
483; 920480; 46134397.000000; 
484; 917847; 45995370.000000; 
485; 900154; 45117537.000000; 
486; 896025; 44903811.000000; 
487; 929479; 46594446.000000; 
488; 924745; 46339306.000000; 
489; 923189; 46279036.000000; 
490; 922882; 46242554.000000; 
491; 954390; 47845607.000000; 
492; 916052; 45903682.000000; 
493; 907906; 45493665.000000; 
494; 916339; 45949755.000000; 
495; 913433; 45783723.000000; 
496; 905432; 45387312.000000; 
497; 916362; 45908527.000000; 
498; 908145; 45523705.000000; 
499; 915121; 45866880.000000; 
500; 922395; 46231593.000000; 
501; 915229; 45874508.000000; 
502; 901453; 45178491.000000; 
503; 915183; 45868463.000000; 
504; 958619; 48043459.000000; 
505; 916800; 45964571.000000; 
506; 941974; 47204408.000000; 
507; 923998; 46297409.000000; 
508; 902366; 45233228.000000; 
509; 912619; 45754581.000000; 
510; 915224; 45880645.000000; 
511; 960423; 48147172.000000; 
512; 919955; 46111536.000000; 
513; 911560; 45687570.000000; 
514; 908695; 45551016.000000; 
515; 903460; 45286701.000000; 
516; 910547; 45648130.000000; 
517; 916061; 45906332.000000; 
518; 915698; 45888061.000000; 
519; 945766; 47412354.000000; 
520; 924971; 46357752.000000; 
521; 917680; 45982294.000000; 
522; 906516; 45462767.000000; 
523; 910608; 45649108.000000; 
524; 909135; 45579867.000000; 
525; 953800; 47801564.000000; 
526; 922701; 46225035.000000; 
527; 913165; 45774092.000000; 
528; 910423; 45627613.000000; 
529; 919101; 46077666.000000; 
530; 911725; 45698932.000000; 
531; 959420; 48089270.000000; 
532; 916520; 45940055.000000; 
533; 945695; 47408195.000000; 
534; 919763; 46094506.000000; 
535; 905333; 45386475.000000; 
536; 916758; 45936562.000000; 
537; 919853; 46091838.000000; 
538; 906189; 45416096.000000; 
539; 944001; 47313234.000000; 
540; 917495; 45991875.000000; 
541; 901167; 45156009.000000; 
542; 905722; 45404330.000000; 
543; 899962; 45104289.000000; 
544; 962612; 48252577.000000; 
545; 918885; 46056888.000000; 
546; 914636; 45846994.000000; 
547; 915468; 45893117.000000; 
548; 912006; 45726472.000000; 
549; 911483; 45676613.000000; 
550; 956807; 47955813.000000; 
551; 960008; 48112968.000000; 
552; 918697; 46042698.000000; 
553; 921342; 46185355.000000; 
554; 947285; 47483444.000000; 
555; 921160; 46150979.000000; 
556; 911583; 45679867.000000; 
557; 918386; 46065365.000000; 
558; 946851; 47470343.000000; 
559; 917853; 45997872.000000; 
560; 914721; 45845720.000000; 
561; 917080; 45959635.000000; 
562; 901864; 45216931.000000; 
563; 919073; 46086217.000000; 
564; 949356; 47577635.000000; 
565; 952359; 47738913.000000; 
566; 931417; 46679036.000000; 
567; 929581; 46585956.000000; 
568; 912060; 45710682.000000; 
569; 901053; 45156442.000000; 
570; 916200; 45923396.000000; 
571; 914762; 45838993.000000; 
572; 910619; 45643172.000000; 
573; 923577; 46294829.000000; 
574; 911932; 45709105.000000; 
575; 910138; 45604478.000000; 
576; 912959; 45756120.000000; 
577; 959708; 48107885.000000; 
578; 917698; 45996810.000000; 
579; 910346; 45622118.000000; 
580; 940415; 47144419.000000; 
581; 914729; 45842205.000000; 
582; 908194; 45513964.000000; 
583; 910553; 45628794.000000; 
584; 958151; 48016135.000000; 
585; 922164; 46219361.000000; 
586; 912450; 45723301.000000; 
587; 902927; 45263359.000000; 
588; 902823; 45255039.000000; 
589; 919504; 46078601.000000; 
590; 910418; 45624382.000000; 
591; 952309; 47736196.000000; 
592; 968304; 48518934.000000; 
593; 928434; 46529528.000000; 
594; 921629; 46196604.000000; 
595; 908466; 45531974.000000; 
596; 910895; 45658168.000000; 
597; 953924; 47808611.000000; 
598; 920880; 46154609.000000; 
599; 920074; 46103079.000000; 
600; 925472; 46393461.000000; 
601; 928273; 46510560.000000; 
602; 909564; 45597292.000000; 
603; 908449; 45552028.000000; 
604; 950423; 47635316.000000; 
605; 953118; 47755132.000000; 
606; 918079; 46020680.000000; 
607; 912585; 45731632.000000; 
608; 912116; 45713296.000000; 
609; 914553; 45852545.000000; 
610; 909488; 45581679.000000; 
611; 951526; 47682825.000000; 
612; 957696; 47993469.000000; 
613; 919529; 46100351.000000; 
614; 898496; 45035421.000000; 
615; 924252; 46311386.000000; 
616; 916825; 45952251.000000; 
617; 916510; 45942456.000000; 
618; 948765; 47568459.000000; 
619; 930141; 46622365.000000; 
620; 910769; 45652768.000000; 
621; 915745; 45909533.000000; 
622; 909743; 45593151.000000; 
623; 902718; 45250846.000000; 
624; 919189; 46087594.000000; 
625; 956036; 47905778.000000; 
626; 960179; 48121583.000000; 
627; 903379; 45287746.000000; 
628; 907628; 45486237.000000; 
629; 908666; 45530155.000000; 
630; 923250; 46297374.000000; 
631; 905840; 45418462.000000; 
632; 954758; 47860403.000000; 
633; 956276; 47929460.000000; 
634; 920243; 46104440.000000; 
635; 918899; 46047285.000000; 
636; 913050; 45771549.000000; 
637; 909242; 45570400.000000; 
638; 913824; 45818268.000000; 
639; 953792; 47801434.000000; 
640; 917569; 45996070.000000; 
641; 902565; 45241787.000000; 
642; 914999; 45869961.000000; 
643; 905675; 45387142.000000; 
644; 902156; 45224074.000000; 
645; 907411; 45457769.000000; 
646; 916404; 45924556.000000; 
647; 919046; 46064863.000000; 
648; 904342; 45335472.000000; 
649; 905737; 45383005.000000; 
650; 909990; 45610716.000000; 
651; 906804; 45460907.000000; 
652; 952705; 47746241.000000; 
653; 958896; 48062759.000000; 
654; 956191; 47930434.000000; 
655; 924065; 46320044.000000; 
656; 933368; 46790448.000000; 
657; 910528; 45641559.000000; 
658; 916360; 45933724.000000; 
659; 962817; 48248763.000000; 
660; 920969; 46152309.000000; 
661; 910970; 45657523.000000; 
662; 910544; 45647408.000000; 
663; 914873; 45843320.000000; 
664; 910461; 45626008.000000; 
665; 919516; 46107343.000000; 
666; 937760; 47016396.000000; 
667; 943879; 47310208.000000; 
668; 912996; 45755160.000000; 
669; 916827; 45949248.000000; 
670; 914339; 45830955.000000; 
671; 907966; 45533856.000000; 
672; 957753; 48006039.000000; 
673; 920824; 46157291.000000; 
674; 910332; 45627495.000000; 
675; 916922; 45947814.000000; 
676; 912831; 45748711.000000; 
677; 898793; 45046457.000000; 
678; 912879; 45753123.000000; 
679; 901903; 45198882.000000; 
680; 920515; 46138579.000000; 
681; 937707; 47002305.000000; 
682; 920177; 46109578.000000; 
683; 925224; 46380991.000000; 
684; 909633; 45590181.000000; 
685; 913531; 45776985.000000; 
686; 960980; 48172264.000000; 
687; 909892; 45599956.000000; 
688; 931151; 46673897.000000; 
689; 910132; 45619331.000000; 
690; 909094; 45555332.000000; 
691; 921414; 46184439.000000; 
692; 905528; 45372732.000000; 
693; 957822; 48010560.000000; 
694; 920833; 46140951.000000; 
695; 911206; 45675817.000000; 
696; 900748; 45144133.000000; 
697; 908600; 45538303.000000; 
698; 916317; 45925283.000000; 
699; 960592; 48136605.000000; 
700; 899555; 45087844.000000; 
701; 949415; 47578492.000000; 
702; 927051; 46468860.000000; 
703; 905189; 45363745.000000; 
704; 914947; 45859597.000000; 
705; 916746; 45940636.000000; 
706; 948405; 47534945.000000; 
707; 933255; 46771795.000000; 
708; 940824; 47161197.000000; 
709; 914177; 45813528.000000; 
710; 904945; 45341203.000000; 
711; 916067; 45952478.000000; 
712; 925502; 46375406.000000; 
713; 911685; 45698418.000000; 
714; 925697; 46382471.000000; 
715; 917345; 45977082.000000; 
716; 902882; 45253908.000000; 
717; 916599; 45945657.000000; 
718; 918642; 46042844.000000; 
719; 903284; 45272742.000000; 
720; 923754; 46292022.000000; 
721; 922803; 46252869.000000; 
722; 950796; 47662975.000000; 
723; 930390; 46627029.000000; 
724; 914594; 45833093.000000; 
725; 917360; 45980155.000000; 
726; 912472; 45745314.000000; 
727; 911455; 45691584.000000; 
728; 956741; 47963947.000000; 
729; 958749; 48058836.000000; 
730; 929895; 46604630.000000; 
731; 911432; 45687423.000000; 
732; 944243; 47338509.000000; 
733; 946995; 47469297.000000; 
734; 924129; 46304917.000000; 
735; 950307; 47623086.000000; 
736; 962166; 48237310.000000; 
737; 911266; 45661338.000000; 
738; 924815; 46359283.000000; 
739; 914320; 45849216.000000; 
740; 917432; 45991623.000000; 
741; 917263; 45976558.000000; 
742; 952208; 47723087.000000; 
743; 950132; 47605369.000000; 
744; 911993; 45713941.000000; 
745; 918746; 46040701.000000; 
746; 909850; 45617929.000000; 
747; 921681; 46191015.000000; 
748; 960976; 48178075.000000; 
749; 911724; 45705282.000000; 
750; 917657; 45993756.000000; 
751; 943532; 47290459.000000; 
752; 935995; 46920690.000000; 
753; 917666; 45976645.000000; 
754; 910808; 45639366.000000; 
755; 964126; 48319147.000000; 
756; 924382; 46344241.000000; 
757; 912480; 45727593.000000; 
758; 919146; 46059848.000000; 
759; 895617; 44895902.000000; 
760; 907319; 45479106.000000; 
761; 900738; 45140996.000000; 
762; 922460; 46246365.000000; 
763; 916898; 45958603.000000; 
764; 922906; 46269738.000000; 
765; 915874; 45909127.000000; 
766; 915377; 45875049.000000; 
767; 903546; 45280399.000000; 
768; 917297; 45985955.000000; 
769; 947156; 47459222.000000; 
770; 956045; 47921365.000000; 
771; 935847; 46902862.000000; 
772; 905357; 45370380.000000; 
773; 920052; 46126743.000000; 
774; 917444; 45994732.000000; 
775; 953365; 47789408.000000; 
776; 918734; 46054394.000000; 
777; 907760; 45492709.000000; 
778; 908577; 45533552.000000; 
779; 915697; 45925831.000000; 
780; 907859; 45506105.000000; 
781; 911381; 45687420.000000; 
782; 947224; 47466393.000000; 
783; 907884; 45505804.000000; 
784; 911240; 45667749.000000; 
785; 918443; 46035707.000000; 
786; 916982; 45949169.000000; 
787; 897086; 44960347.000000; 
788; 915570; 45891286.000000; 
789; 945782; 47399218.000000; 
790; 911514; 45689235.000000; 
791; 919893; 46102102.000000; 
792; 914189; 45816916.000000; 
793; 906436; 45421858.000000; 
794; 909676; 45609420.000000; 
795; 907361; 45468460.000000; 
796; 896467; 44930891.000000; 
797; 914370; 45835307.000000; 
798; 926812; 46445110.000000; 
799; 912097; 45717228.000000; 
800; 914609; 45825016.000000; 
801; 920585; 46143238.000000; 
802; 957957; 48006611.000000; 
803; 924731; 46349673.000000; 
804; 907839; 45502091.000000; 
805; 920517; 46141765.000000; 
806; 932946; 46753594.000000; 
807; 912545; 45729782.000000; 
808; 927900; 46515581.000000; 
809; 902236; 45206540.000000; 
810; 904027; 45306537.000000; 
811; 924671; 46346326.000000; 
812; 911313; 45671570.000000; 
813; 913522; 45793239.000000; 
814; 904867; 45345650.000000; 
815; 923808; 46302841.000000; 
816; 911134; 45661872.000000; 
817; 908981; 45565213.000000; 
818; 909883; 45589635.000000; 
819; 907558; 45487778.000000; 
820; 906942; 45486037.000000; 
821; 919059; 46052272.000000; 
822; 912561; 45738671.000000; 
823; 914797; 45845967.000000; 
824; 918150; 46019183.000000; 
825; 909775; 45589608.000000; 
826; 908978; 45573235.000000; 
827; 911063; 45658361.000000; 
828; 904281; 45318612.000000; 
829; 906215; 45407327.000000; 
830; 906088; 45430178.000000; 
831; 917453; 45981541.000000; 
832; 900514; 45126078.000000; 
833; 919220; 46078059.000000; 
834; 912502; 45733515.000000; 
835; 917161; 45987767.000000; 
836; 908509; 45529433.000000; 
837; 911733; 45708362.000000; 
838; 915038; 45870895.000000; 
839; 901041; 45161886.000000; 
840; 899858; 45101844.000000; 
841; 902912; 45269422.000000; 
842; 914098; 45819118.000000; 
843; 912555; 45727686.000000; 
844; 953317; 47777619.000000; 
845; 915406; 45890295.000000; 
846; 927531; 46472009.000000; 
847; 925546; 46398371.000000; 
848; 910934; 45679200.000000; 
849; 904581; 45355062.000000; 
850; 955467; 47884576.000000; 
851; 910382; 45623993.000000; 
852; 913089; 45752937.000000; 
853; 930158; 46620237.000000; 
854; 957122; 47968004.000000; 
855; 926512; 46450918.000000; 
856; 913462; 45778725.000000; 
857; 947639; 47511892.000000; 
858; 913154; 45775584.000000; 
859; 908367; 45527791.000000; 
860; 924160; 46320853.000000; 
861; 915373; 45885010.000000; 
862; 912200; 45704966.000000; 
863; 960551; 48130263.000000; 
864; 930783; 46647325.000000; 
865; 913391; 45795539.000000; 
866; 913972; 45801859.000000; 
867; 910142; 45611930.000000; 
868; 912222; 45725296.000000; 
869; 913511; 45790425.000000; 
870; 944216; 47321653.000000; 
871; 905477; 45399054.000000; 
872; 908584; 45531903.000000; 
