Time Scale; Number of Packets; Total data; 
271; 966424; 48428349.000000; 
272; 963002; 48263912.000000; 
273; 976665; 48956255.000000; 
274; 973675; 48803244.000000; 
275; 970474; 48640025.000000; 
276; 967384; 48479460.000000; 
277; 964152; 48329605.000000; 
278; 963651; 48311362.000000; 
279; 965678; 48415149.000000; 
280; 970236; 48633389.000000; 
281; 972533; 48755645.000000; 
282; 967917; 48503927.000000; 
283; 968478; 48555857.000000; 
284; 961300; 48178270.000000; 
285; 967844; 48511186.000000; 
286; 967003; 48453680.000000; 
287; 969556; 48593340.000000; 
288; 968935; 48565636.000000; 
289; 976860; 48963692.000000; 
290; 967219; 48506298.000000; 
291; 961585; 48211285.000000; 
292; 963391; 48279034.000000; 
293; 968577; 48532765.000000; 
294; 969227; 48575838.000000; 
295; 968973; 48566410.000000; 
296; 972676; 48762653.000000; 
297; 962775; 48263556.000000; 
298; 963258; 48292016.000000; 
299; 960708; 48146889.000000; 
300; 965933; 48425656.000000; 
301; 967755; 48492428.000000; 
302; 967831; 48511215.000000; 
303; 978283; 49026723.000000; 
304; 964541; 48328634.000000; 
305; 965306; 48381929.000000; 
306; 960974; 48166759.000000; 
307; 965554; 48394366.000000; 
308; 967362; 48482299.000000; 
309; 973056; 48778011.000000; 
310; 969373; 48592968.000000; 
311; 974407; 48829304.000000; 
312; 966033; 48428623.000000; 
313; 959753; 48111561.000000; 
314; 969013; 48572622.000000; 
315; 964847; 48368178.000000; 
316; 975015; 48869834.000000; 
317; 968400; 48536567.000000; 
318; 971042; 48667480.000000; 
319; 960861; 48159241.000000; 
320; 965381; 48383847.000000; 
321; 968721; 48546147.000000; 
322; 967615; 48487768.000000; 
323; 977009; 48997463.000000; 
324; 969995; 48621484.000000; 
325; 966187; 48424950.000000; 
326; 962577; 48242023.000000; 
327; 964488; 48348155.000000; 
328; 968158; 48539620.000000; 
329; 971345; 48702988.000000; 
330; 967012; 48470668.000000; 
331; 971883; 48706415.000000; 
332; 961360; 48192956.000000; 
333; 968900; 48543475.000000; 
334; 955708; 47892225.000000; 
335; 962707; 48265739.000000; 
336; 965516; 48382618.000000; 
337; 970693; 48648572.000000; 
338; 966269; 48437366.000000; 
339; 972647; 48738570.000000; 
340; 961870; 48211572.000000; 
341; 967705; 48502228.000000; 
342; 961630; 48202576.000000; 
343; 963981; 48306782.000000; 
344; 973251; 48786660.000000; 
345; 963745; 48304310.000000; 
346; 968262; 48521673.000000; 
347; 968539; 48552739.000000; 
348; 964557; 48321542.000000; 
349; 962462; 48246853.000000; 
350; 967955; 48506002.000000; 
351; 965508; 48391677.000000; 
352; 971358; 48696457.000000; 
353; 963535; 48295211.000000; 
354; 977867; 49007937.000000; 
355; 965245; 48358110.000000; 
356; 963433; 48294726.000000; 
357; 968600; 48543530.000000; 
358; 960089; 48116780.000000; 
359; 971632; 48696529.000000; 
360; 966364; 48441404.000000; 
361; 967993; 48509647.000000; 
362; 961346; 48175060.000000; 
363; 967837; 48504210.000000; 
364; 961706; 48207920.000000; 
365; 968554; 48533224.000000; 
366; 963357; 48304377.000000; 
367; 972212; 48732864.000000; 
368; 968976; 48559212.000000; 
369; 972922; 48752077.000000; 
370; 955944; 47914347.000000; 
371; 970600; 48645644.000000; 
372; 958837; 48061425.000000; 
373; 959942; 48120471.000000; 
374; 972480; 48736080.000000; 
375; 971270; 48679498.000000; 
376; 973851; 48809432.000000; 
377; 965166; 48381689.000000; 
378; 966723; 48447504.000000; 
379; 962182; 48225493.000000; 
380; 968375; 48530337.000000; 
381; 973713; 48812832.000000; 
382; 972732; 48774810.000000; 
383; 965380; 48387104.000000; 
384; 970827; 48665320.000000; 
385; 962233; 48235396.000000; 
386; 965070; 48369036.000000; 
387; 969976; 48628799.000000; 
388; 963986; 48317192.000000; 
389; 972444; 48721658.000000; 
390; 966495; 48440580.000000; 
391; 968129; 48529139.000000; 
392; 963239; 48269314.000000; 
393; 961854; 48228906.000000; 
394; 960361; 48153806.000000; 
395; 971177; 48694042.000000; 
396; 969220; 48552657.000000; 
397; 967755; 48498116.000000; 
398; 964176; 48331027.000000; 
399; 963313; 48284207.000000; 
400; 959924; 48125372.000000; 
401; 969918; 48622309.000000; 
402; 964923; 48361927.000000; 
403; 969939; 48619035.000000; 
404; 978386; 49034154.000000; 
405; 964599; 48345793.000000; 
406; 966133; 48425497.000000; 
407; 963096; 48259331.000000; 
408; 962190; 48219125.000000; 
409; 962881; 48268426.000000; 
410; 974244; 48825153.000000; 
411; 967675; 48492775.000000; 
412; 967052; 48473367.000000; 
413; 966622; 48459053.000000; 
414; 964275; 48333264.000000; 
415; 962916; 48258368.000000; 
416; 967310; 48495014.000000; 
417; 966760; 48455325.000000; 
418; 965952; 48426410.000000; 
419; 969227; 48583525.000000; 
420; 966326; 48433122.000000; 
421; 964392; 48327902.000000; 
422; 963921; 48319292.000000; 
423; 966396; 48433081.000000; 
424; 969145; 48569602.000000; 
425; 971833; 48696326.000000; 
426; 972510; 48756375.000000; 
427; 960686; 48177217.000000; 
428; 962159; 48220787.000000; 
429; 966945; 48452783.000000; 
430; 957926; 48018233.000000; 
431; 972457; 48753423.000000; 
432; 969821; 48625615.000000; 
433; 964990; 48377152.000000; 
434; 965586; 48382308.000000; 
435; 959243; 48098323.000000; 
436; 965732; 48384964.000000; 
437; 973026; 48760273.000000; 
438; 967370; 48493255.000000; 
439; 960652; 48145624.000000; 
440; 968466; 48532457.000000; 
441; 969231; 48592410.000000; 
442; 960984; 48153409.000000; 
443; 965600; 48392707.000000; 
444; 967839; 48511809.000000; 
445; 969988; 48617651.000000; 
446; 965532; 48396110.000000; 
447; 971612; 48693969.000000; 
448; 966843; 48466096.000000; 
449; 963710; 48294616.000000; 
450; 961981; 48212085.000000; 
451; 968368; 48525832.000000; 
452; 968020; 48507890.000000; 
453; 971530; 48698221.000000; 
454; 968788; 48545877.000000; 
455; 965419; 48399532.000000; 
456; 961578; 48201478.000000; 
457; 970855; 48656756.000000; 
458; 953947; 47795482.000000; 
459; 970455; 48645850.000000; 
460; 971428; 48679161.000000; 
461; 970518; 48642188.000000; 
462; 964447; 48345494.000000; 
463; 965667; 48391593.000000; 
464; 965409; 48387887.000000; 
465; 960940; 48152180.000000; 
466; 972247; 48727634.000000; 
467; 969195; 48577717.000000; 
468; 966358; 48435037.000000; 
469; 963753; 48296380.000000; 
470; 967293; 48508643.000000; 
471; 961250; 48173787.000000; 
472; 971536; 48678896.000000; 
473; 965784; 48406557.000000; 
474; 975438; 48887924.000000; 
475; 974084; 48825402.000000; 
476; 965019; 48367052.000000; 
477; 971168; 48681181.000000; 
478; 962069; 48217696.000000; 
479; 973405; 48784346.000000; 
480; 969580; 48610105.000000; 
481; 967278; 48476650.000000; 
482; 961207; 48171484.000000; 
483; 970741; 48644849.000000; 
484; 954871; 47870057.000000; 
485; 964486; 48355497.000000; 
486; 970483; 48644054.000000; 
487; 971398; 48708987.000000; 
488; 967689; 48500563.000000; 
489; 964528; 48336024.000000; 
490; 954422; 47851908.000000; 
491; 960268; 48130286.000000; 
492; 970996; 48667540.000000; 
493; 964962; 48348846.000000; 
494; 972627; 48752844.000000; 
495; 970128; 48620065.000000; 
496; 966487; 48444694.000000; 
497; 961331; 48214543.000000; 
498; 967916; 48528329.000000; 
499; 959998; 48102208.000000; 
500; 970128; 48613224.000000; 
501; 970909; 48659646.000000; 
502; 968869; 48568268.000000; 
503; 975545; 48899812.000000; 
504; 967019; 48475687.000000; 
505; 965481; 48402075.000000; 
506; 963405; 48283509.000000; 
507; 966630; 48459370.000000; 
508; 965062; 48359814.000000; 
509; 978908; 49062593.000000; 
510; 971662; 48696746.000000; 
511; 967845; 48498065.000000; 
512; 961911; 48209361.000000; 
513; 966798; 48461492.000000; 
514; 969463; 48590048.000000; 
515; 975082; 48863551.000000; 
516; 970997; 48673410.000000; 
517; 971820; 48717450.000000; 
518; 963020; 48262622.000000; 
519; 966497; 48453962.000000; 
520; 963815; 48310599.000000; 
521; 965996; 48425164.000000; 
522; 971541; 48701182.000000; 
523; 977045; 48970876.000000; 
524; 969044; 48563589.000000; 
525; 965949; 48411063.000000; 
526; 967423; 48497447.000000; 
527; 958690; 48044307.000000; 
528; 972015; 48708220.000000; 
529; 967491; 48492851.000000; 
530; 972814; 48787953.000000; 
531; 968411; 48533903.000000; 
532; 970167; 48624007.000000; 
533; 964858; 48357360.000000; 
534; 965514; 48396107.000000; 
535; 965539; 48425672.000000; 
536; 968015; 48525700.000000; 
537; 973007; 48762850.000000; 
538; 969491; 48596911.000000; 
539; 967079; 48469719.000000; 
540; 962223; 48211040.000000; 
541; 968157; 48524437.000000; 
542; 963708; 48308079.000000; 
543; 971143; 48665389.000000; 
544; 967315; 48485547.000000; 
545; 976784; 48956286.000000; 
546; 965873; 48405476.000000; 
547; 968535; 48547076.000000; 
548; 962644; 48250048.000000; 
549; 961917; 48209924.000000; 
550; 964975; 48362372.000000; 
551; 970323; 48633029.000000; 
552; 962510; 48247381.000000; 
553; 965977; 48406401.000000; 
554; 969249; 48583771.000000; 
555; 958860; 48036598.000000; 
556; 973341; 48790985.000000; 
557; 964125; 48310197.000000; 
558; 970972; 48671086.000000; 
559; 964639; 48362358.000000; 
560; 975464; 48887776.000000; 
561; 962441; 48231837.000000; 
562; 959897; 48098577.000000; 
563; 968519; 48544636.000000; 
564; 966167; 48426221.000000; 
565; 979597; 49102823.000000; 
566; 966246; 48423323.000000; 
567; 971454; 48685278.000000; 
568; 957633; 47991654.000000; 
569; 965955; 48411286.000000; 
570; 959381; 48073493.000000; 
571; 967505; 48500188.000000; 
572; 964630; 48337807.000000; 
573; 973043; 48797419.000000; 
574; 964782; 48350647.000000; 
575; 965028; 48362280.000000; 
576; 969174; 48566302.000000; 
577; 965488; 48393903.000000; 
578; 970012; 48622892.000000; 
579; 968417; 48533870.000000; 
580; 974085; 48830925.000000; 
581; 965865; 48400702.000000; 
582; 968930; 48563469.000000; 
583; 960282; 48132960.000000; 
584; 960024; 48120383.000000; 
585; 966187; 48420768.000000; 
586; 968935; 48565741.000000; 
587; 969448; 48590856.000000; 
588; 966027; 48418022.000000; 
589; 967320; 48509030.000000; 
590; 962328; 48231980.000000; 
591; 968270; 48542673.000000; 
592; 958918; 48060338.000000; 
593; 973439; 48793696.000000; 
594; 973249; 48795372.000000; 
595; 965667; 48396591.000000; 
596; 964293; 48314145.000000; 
597; 966772; 48454314.000000; 
598; 961201; 48178792.000000; 
599; 965453; 48388394.000000; 
600; 970163; 48644414.000000; 
601; 978638; 49075474.000000; 
602; 960701; 48149748.000000; 
603; 964977; 48351443.000000; 
604; 964597; 48335341.000000; 
605; 961748; 48210917.000000; 
606; 965399; 48390022.000000; 
607; 970124; 48635241.000000; 
608; 971325; 48701701.000000; 
609; 963679; 48295902.000000; 
610; 959703; 48104459.000000; 
611; 961542; 48186271.000000; 
612; 967999; 48518342.000000; 
613; 959023; 48068665.000000; 
614; 975341; 48871507.000000; 
615; 970131; 48617979.000000; 
616; 969201; 48586182.000000; 
617; 964733; 48342070.000000; 
618; 970628; 48646294.000000; 
619; 958853; 48066189.000000; 
620; 968714; 48568656.000000; 
621; 973461; 48783104.000000; 
622; 970727; 48651885.000000; 
623; 967438; 48504614.000000; 
624; 938922; 47059113.000000; 
625; 965766; 48416695.000000; 
626; 956366; 47935481.000000; 
627; 972132; 48724292.000000; 
628; 964526; 48334938.000000; 
629; 970409; 48642786.000000; 
630; 965267; 48377671.000000; 
631; 972555; 48741926.000000; 
632; 962507; 48236262.000000; 
633; 962559; 48259528.000000; 
634; 968248; 48543025.000000; 
635; 966010; 48411848.000000; 
636; 976493; 48940372.000000; 
637; 968232; 48534835.000000; 
638; 969014; 48580514.000000; 
639; 959297; 48098550.000000; 
640; 965551; 48400846.000000; 
641; 969254; 48559123.000000; 
642; 965477; 48422755.000000; 
643; 972507; 48715599.000000; 
644; 978176; 49025813.000000; 
645; 962763; 48260641.000000; 
646; 965513; 48385182.000000; 
647; 964378; 48330699.000000; 
648; 967056; 48478028.000000; 
649; 974593; 48840955.000000; 
650; 968962; 48564356.000000; 
651; 976587; 48951825.000000; 
652; 960890; 48155843.000000; 
653; 968621; 48549275.000000; 
654; 961748; 48201535.000000; 
655; 961672; 48205715.000000; 
656; 968876; 48553566.000000; 
657; 977099; 48973632.000000; 
658; 966165; 48412291.000000; 
659; 974138; 48817029.000000; 
660; 965752; 48400201.000000; 
661; 964299; 48332303.000000; 
662; 971192; 48689279.000000; 
663; 969268; 48585086.000000; 
664; 972854; 48755119.000000; 
665; 968444; 48521176.000000; 
666; 967117; 48476598.000000; 
667; 962898; 48256446.000000; 
668; 968474; 48538813.000000; 
669; 964919; 48368108.000000; 
670; 965202; 48365840.000000; 
671; 968274; 48531647.000000; 
672; 967711; 48490819.000000; 
673; 960334; 48130358.000000; 
674; 964656; 48350766.000000; 
675; 965156; 48374040.000000; 
676; 967398; 48497664.000000; 
677; 971049; 48681082.000000; 
678; 967073; 48460660.000000; 
679; 966893; 48448681.000000; 
680; 962236; 48235011.000000; 
681; 968958; 48561821.000000; 
682; 963214; 48275243.000000; 
683; 967102; 48482749.000000; 
684; 961010; 48161584.000000; 
685; 974983; 48862738.000000; 
686; 970203; 48628972.000000; 
687; 971120; 48682654.000000; 
688; 960768; 48152012.000000; 
689; 963435; 48277440.000000; 
690; 967699; 48500350.000000; 
691; 968443; 48551663.000000; 
692; 970699; 48665613.000000; 
693; 969515; 48602058.000000; 
694; 968866; 48570824.000000; 
695; 968772; 48558904.000000; 
696; 962508; 48238870.000000; 
697; 959582; 48110001.000000; 
698; 969848; 48604584.000000; 
699; 968303; 48533743.000000; 
700; 976033; 48902193.000000; 
701; 965975; 48426845.000000; 
702; 965966; 48403746.000000; 
703; 956009; 47924630.000000; 
704; 966351; 48465270.000000; 
705; 964474; 48350404.000000; 
706; 971978; 48701150.000000; 
707; 968506; 48536935.000000; 
708; 969748; 48599537.000000; 
709; 965560; 48405974.000000; 
710; 959308; 48089946.000000; 
711; 968927; 48572973.000000; 
712; 965623; 48402246.000000; 
713; 974766; 48849577.000000; 
714; 966529; 48453241.000000; 
715; 972539; 48738259.000000; 
716; 969124; 48572148.000000; 
717; 964204; 48318238.000000; 
718; 963800; 48298325.000000; 
719; 968990; 48573763.000000; 
720; 970169; 48624361.000000; 
721; 976425; 48937714.000000; 
722; 964536; 48342257.000000; 
723; 961098; 48181790.000000; 
724; 967548; 48495911.000000; 
725; 958755; 48045551.000000; 
726; 965855; 48423272.000000; 
727; 969613; 48600480.000000; 
728; 977650; 49006610.000000; 
729; 962105; 48226499.000000; 
730; 955496; 47900387.000000; 
731; 961590; 48184094.000000; 
732; 962555; 48246568.000000; 
733; 964284; 48336030.000000; 
734; 969716; 48593109.000000; 
735; 977903; 49002001.000000; 
736; 967715; 48511517.000000; 
737; 960721; 48182125.000000; 
738; 965595; 48391975.000000; 
739; 966889; 48455049.000000; 
740; 965256; 48376515.000000; 
741; 971218; 48689941.000000; 
742; 961637; 48224003.000000; 
743; 970124; 48629580.000000; 
744; 965174; 48366367.000000; 
745; 962138; 48237298.000000; 
746; 955677; 47888197.000000; 
747; 971728; 48695104.000000; 
748; 969901; 48613528.000000; 
749; 970330; 48633487.000000; 
750; 963295; 48273887.000000; 
751; 966440; 48449548.000000; 
752; 966748; 48446766.000000; 
753; 962124; 48215610.000000; 
754; 971893; 48723300.000000; 
755; 969052; 48560516.000000; 
756; 973815; 48815168.000000; 
757; 972408; 48726325.000000; 
758; 969920; 48620221.000000; 
759; 959597; 48096654.000000; 
760; 967358; 48483907.000000; 
761; 962790; 48250763.000000; 
762; 971246; 48659716.000000; 
763; 973085; 48782844.000000; 
764; 973114; 48754009.000000; 
765; 963571; 48304955.000000; 
766; 971749; 48719902.000000; 
767; 963194; 48269282.000000; 
768; 959969; 48107742.000000; 
769; 974479; 48828114.000000; 
770; 968685; 48555753.000000; 
771; 966539; 48439661.000000; 
772; 956366; 47942290.000000; 
773; 966072; 48412163.000000; 
774; 961122; 48169513.000000; 
775; 967611; 48487089.000000; 
776; 971186; 48673413.000000; 
777; 974234; 48826421.000000; 
778; 961867; 48213114.000000; 
779; 963541; 48291949.000000; 
780; 969777; 48623732.000000; 
781; 963547; 48291533.000000; 
782; 964473; 48334545.000000; 
783; 970678; 48647802.000000; 
784; 975041; 48867375.000000; 
785; 963814; 48310400.000000; 
786; 968759; 48552908.000000; 
787; 963131; 48281404.000000; 
788; 964510; 48334557.000000; 
789; 967930; 48514586.000000; 
790; 959746; 48106902.000000; 
791; 972089; 48725656.000000; 
792; 963516; 48283745.000000; 
793; 968155; 48524574.000000; 
794; 961746; 48205951.000000; 
795; 959227; 48080415.000000; 
796; 968379; 48560678.000000; 
797; 971944; 48717126.000000; 
798; 967205; 48485727.000000; 
799; 968978; 48567690.000000; 
800; 960295; 48134244.000000; 
801; 966419; 48449023.000000; 
802; 964572; 48345849.000000; 
803; 971419; 48667460.000000; 
804; 968374; 48535325.000000; 
805; 977997; 49026375.000000; 
806; 965445; 48380906.000000; 
807; 960011; 48140468.000000; 
808; 972217; 48752810.000000; 
809; 963352; 48275283.000000; 
810; 973879; 48800095.000000; 
811; 966887; 48455520.000000; 
812; 979135; 49087821.000000; 
813; 963182; 48270340.000000; 
814; 969368; 48597290.000000; 
815; 956807; 47974693.000000; 
816; 969663; 48595153.000000; 
817; 965494; 48395155.000000; 
818; 970345; 48628241.000000; 
819; 968069; 48518076.000000; 
820; 967967; 48516205.000000; 
821; 959956; 48101343.000000; 
822; 963512; 48283749.000000; 
823; 972261; 48743749.000000; 
824; 972100; 48718267.000000; 
825; 972285; 48726554.000000; 
826; 970766; 48657804.000000; 
827; 964187; 48340655.000000; 
828; 961270; 48167312.000000; 
829; 964494; 48348665.000000; 
830; 964685; 48358140.000000; 
831; 973471; 48805383.000000; 
832; 969654; 48603422.000000; 
833; 968347; 48535993.000000; 
834; 960481; 48136063.000000; 
835; 966408; 48427241.000000; 
836; 960965; 48175866.000000; 
837; 966590; 48439013.000000; 
838; 972019; 48713919.000000; 
839; 970917; 48671478.000000; 
840; 969632; 48612980.000000; 
841; 963196; 48280941.000000; 
842; 961602; 48184923.000000; 
843; 964486; 48347839.000000; 
844; 964954; 48367216.000000; 
845; 974168; 48847158.000000; 
846; 966120; 48434788.000000; 
847; 972975; 48766417.000000; 
848; 964552; 48337690.000000; 
849; 960131; 48140243.000000; 
850; 966191; 48405572.000000; 
851; 965072; 48364795.000000; 
852; 969714; 48617631.000000; 
853; 972356; 48715389.000000; 
854; 971402; 48698895.000000; 
855; 967209; 48473423.000000; 
856; 957726; 47999458.000000; 
857; 962726; 48250375.000000; 
858; 962706; 48257000.000000; 
859; 974343; 48835422.000000; 
860; 974200; 48818617.000000; 
861; 967238; 48481184.000000; 
862; 968247; 48532829.000000; 
863; 964017; 48312925.000000; 
864; 959911; 48117242.000000; 
865; 967733; 48481356.000000; 
866; 964774; 48353691.000000; 
867; 970559; 48638440.000000; 
868; 978166; 49024825.000000; 
869; 962964; 48277411.000000; 
870; 967255; 48486714.000000; 
871; 965936; 48406888.000000; 
872; 962056; 48207493.000000; 
