Slice ID; Slice Priority old; Slice Request; Slice old alloc; Slice Priority new; slice new alloc
19; 56; 316.000000; 267.000000; 56; 316.000000;
6; 55; 402.000000; 52.000000; 55; 402.000000;
5; 54; 349.000000; 329.535211; 33; 349.000000;
10; 45; 185.000000; 316.000000; 45; 185.000000;
15; 44; 204.000000; 402.000000; 44; 204.000000;
18; 42; 464.000000; 185.000000; 42; 464.000000;
8; 37; 593.000000; 199.718310; 96; 364.964497;
14; 36; 497.000000; 204.000000; 61; 355.100592;
9; 30; 204.000000; 189.732394; 19; 204.000000;
0; 26; 222.000000; 262.000000; 26; 222.000000;
11; 18; 307.000000; 428.000000; 35; 303.928994;
13; 13; 242.000000; 349.000000; 19; 128.230769;
3; 9; 267.000000; 204.000000; 11; 88.775148;



2; 96; 76.000000; 268.000000; 96; 76.000000;
8; 96; 486.000000; 364.964497; 20; 486.000000;
17; 95; 213.000000; 238.000000; 95; 213.000000;
1; 76; 421.000000; 332.000000; 76; 421.000000;
7; 74; 560.000000; 155.000000; 74; 560.000000;
4; 63; 565.000000; 52.000000; 63; 565.000000;
14; 61; 146.000000; 355.100592; 36; 146.000000;
19; 56; 187.000000; 316.000000; 56; 187.000000;
6; 55; 296.000000; 402.000000; 55; 296.000000;
10; 45; 221.000000; 185.000000; 45; 221.000000;
15; 44; 567.000000; 204.000000; 44; 567.000000;
18; 42; 219.000000; 464.000000; 42; 219.000000;
16; 35; 122.000000; 262.000000; 35; 122.000000;
11; 35; 167.000000; 303.928994; 18; 167.000000;
5; 33; 33.000000; 349.000000; 33; 33.000000;
0; 26; 186.000000; 222.000000; 26; 186.000000;
12; 20; 485.000000; 428.000000; 20; 485.000000;
9; 19; 266.000000; 204.000000; 31; 172.390244;
13; 19; 87.000000; 128.230769; 13; 87.000000;
3; 11; 79.000000; 88.775148; 9; 79.000000;



2; 96; 480.000000; 76.000000; 96; 480.000000;
17; 95; 539.000000; 213.000000; 95; 539.000000;
1; 76; 124.000000; 421.000000; 76; 124.000000;
7; 74; 324.000000; 560.000000; 74; 324.000000;
4; 63; 123.000000; 565.000000; 63; 123.000000;
19; 56; 572.000000; 187.000000; 56; 572.000000;
6; 55; 565.000000; 296.000000; 95; 418.795181;
10; 45; 254.000000; 221.000000; 45; 254.000000;
15; 44; 308.000000; 567.000000; 44; 308.000000;
18; 42; 403.000000; 219.000000; 42; 403.000000;
14; 36; 387.000000; 146.000000; 64; 306.614458;
16; 35; 252.000000; 122.000000; 35; 252.000000;
5; 33; 545.000000; 33.000000; 49; 265.783133;
9; 31; 139.000000; 172.390244; 19; 139.000000;
0; 26; 302.000000; 186.000000; 43; 203.650602;
12; 20; 540.000000; 485.000000; 25; 152.289157;
8; 20; 455.000000; 486.000000; 26; 152.289157;
11; 18; 344.000000; 167.000000; 25; 137.060241;
13; 13; 591.000000; 87.000000; 15; 98.987952;
3; 9; 347.000000; 79.000000; 10; 68.530120;



2; 96; 480.000000; 480.000000; 96; 480.000000;
17; 95; 455.000000; 539.000000; 95; 455.000000;
6; 95; 387.000000; 418.795181; 55; 387.000000;
1; 76; 539.000000; 124.000000; 76; 539.000000;
7; 74; 124.000000; 324.000000; 74; 124.000000;
14; 64; 308.000000; 306.614458; 36; 308.000000;
4; 63; 324.000000; 123.000000; 63; 324.000000;
19; 56; 123.000000; 572.000000; 56; 123.000000;
5; 49; 252.000000; 265.783133; 33; 252.000000;
10; 45; 572.000000; 254.000000; 70; 318.693009;
15; 44; 565.000000; 308.000000; 68; 311.610942;
0; 43; 545.000000; 203.650602; 104; 304.528875;
18; 42; 254.000000; 403.000000; 42; 254.000000;
16; 35; 403.000000; 252.000000; 60; 291.319149;
8; 26; 540.000000; 152.289157; 46; 184.133739;
12; 25; 302.000000; 152.289157; 62; 177.051672;
11; 25; 139.000000; 137.060241; 18; 139.000000;
9; 19; 344.000000; 139.000000; 28; 172.610942;
13; 15; 591.000000; 98.987952; 20; 106.231003;
3; 10; 347.000000; 68.530120; 14; 70.820669;



0; 104; 437.000000; 304.528875; 26; 437.000000;
2; 96; 460.000000; 480.000000; 96; 460.000000;
17; 95; 86.000000; 455.000000; 95; 86.000000;
1; 76; 574.000000; 539.000000; 76; 574.000000;
7; 74; 483.000000; 124.000000; 74; 483.000000;
10; 70; 455.000000; 318.693009; 45; 455.000000;
15; 68; 356.000000; 311.610942; 44; 356.000000;
4; 63; 397.000000; 324.000000; 63; 397.000000;
12; 62; 216.000000; 177.051672; 20; 216.000000;
16; 60; 471.000000; 291.319149; 151; 278.004988;
19; 56; 559.000000; 123.000000; 81; 259.471322;
6; 55; 460.000000; 387.000000; 85; 254.837905;
8; 46; 229.000000; 184.133739; 331; 213.137157;
18; 42; 237.000000; 254.000000; 76; 194.603491;
14; 36; 73.000000; 308.000000; 36; 73.000000;
5; 33; 92.000000; 252.000000; 33; 92.000000;
9; 28; 273.000000; 172.610942; 19; 273.000000;
13; 20; 50.000000; 106.231003; 13; 50.000000;
11; 18; 246.000000; 139.000000; 25; 105.077307;
3; 14; 215.000000; 70.820669; 30; 64.867830;



8; 331; 237.000000; 213.137157; 20; 237.000000;
16; 151; 455.000000; 278.004988; 35; 455.000000;
2; 96; 86.000000; 460.000000; 96; 86.000000;
17; 95; 460.000000; 86.000000; 95; 460.000000;
6; 85; 437.000000; 254.837905; 55; 437.000000;
19; 81; 356.000000; 259.471322; 56; 356.000000;
1; 76; 574.000000; 574.000000; 76; 574.000000;
18; 76; 471.000000; 194.603491; 269; 415.476861;
7; 74; 483.000000; 483.000000; 135; 404.543260;
4; 63; 559.000000; 397.000000; 101; 344.408451;
10; 45; 73.000000; 455.000000; 45; 73.000000;
15; 44; 397.000000; 356.000000; 44; 397.000000;
14; 36; 229.000000; 73.000000; 69; 213.350101;
5; 33; 216.000000; 92.000000; 60; 180.404427;
3; 30; 215.000000; 64.867830; 289; 164.004024;
0; 26; 460.000000; 437.000000; 34; 142.136821;
11; 25; 50.000000; 105.077307; 18; 50.000000;
12; 20; 92.000000; 216.000000; 20; 92.000000;
9; 19; 246.000000; 273.000000; 32; 169.607646;
13; 13; 273.000000; 50.000000; 16; 71.068410;



3; 289; 593.000000; 164.004024; 9; 593.000000;
18; 269; 268.000000; 415.476861; 42; 268.000000;
7; 135; 397.000000; 404.543260; 74; 397.000000;
4; 101; 164.000000; 344.408451; 63; 164.000000;
2; 96; 65.000000; 86.000000; 96; 65.000000;
17; 95; 321.000000; 460.000000; 95; 321.000000;
1; 76; 363.000000; 574.000000; 76; 363.000000;
14; 69; 20.000000; 213.350101; 36; 20.000000;
5; 60; 142.000000; 180.404427; 33; 142.000000;
19; 56; 597.000000; 356.000000; 56; 597.000000;
6; 55; 448.000000; 437.000000; 55; 448.000000;
10; 45; 309.000000; 73.000000; 45; 309.000000;
15; 44; 127.000000; 397.000000; 44; 127.000000;
16; 35; 304.000000; 455.000000; 35; 304.000000;
0; 34; 491.000000; 142.136821; 26; 491.000000;
9; 32; 421.000000; 169.607646; 73; 215.245283;
12; 20; 547.000000; 92.000000; 24; 134.528302;
8; 20; 349.000000; 237.000000; 27; 134.528302;
11; 18; 2.000000; 50.000000; 18; 2.000000;
13; 16; 455.000000; 71.068410; 35; 226.698113;



2; 96; 107.000000; 65.000000; 96; 107.000000;
17; 95; 352.000000; 321.000000; 95; 352.000000;
1; 76; 490.000000; 363.000000; 76; 490.000000;
7; 74; 547.000000; 397.000000; 74; 547.000000;
9; 73; 314.000000; 215.245283; 19; 314.000000;
4; 63; 353.000000; 164.000000; 63; 353.000000;
19; 56; 599.000000; 597.000000; 56; 599.000000;
6; 55; 581.000000; 448.000000; 55; 581.000000;
10; 45; 594.000000; 309.000000; 63; 238.114973;
15; 44; 7.000000; 127.000000; 44; 7.000000;
18; 42; 110.000000; 268.000000; 42; 110.000000;
14; 36; 262.000000; 20.000000; 36; 262.000000;
16; 35; 257.000000; 304.000000; 35; 257.000000;
13; 35; 418.000000; 226.698113; 243; 379.957219;
5; 33; 308.000000; 142.000000; 51; 174.617647;
8; 27; 374.000000; 134.528302; 51; 142.868984;
0; 26; 98.000000; 491.000000; 26; 98.000000;
12; 24; 288.000000; 134.528302; 59; 166.572193;
11; 18; 517.000000; 2.000000; 21; 95.245989;
3; 9; 263.000000; 593.000000; 10; 47.622995;



13; 243; 257.000000; 379.957219; 13; 257.000000;
2; 96; 263.000000; 107.000000; 96; 263.000000;
17; 95; 110.000000; 352.000000; 95; 110.000000;
1; 76; 547.000000; 490.000000; 76; 547.000000;
7; 74; 353.000000; 547.000000; 74; 353.000000;
10; 63; 308.000000; 238.114973; 45; 308.000000;
4; 63; 352.000000; 353.000000; 63; 352.000000;
12; 59; 374.000000; 166.572193; 20; 374.000000;
19; 56; 490.000000; 599.000000; 56; 490.000000;
6; 55; 262.000000; 581.000000; 55; 262.000000;
8; 51; 314.000000; 142.868984; 20; 314.000000;
5; 51; 98.000000; 174.617647; 33; 98.000000;
15; 44; 599.000000; 7.000000; 44; 599.000000;
18; 42; 581.000000; 110.000000; 57; 221.111111;
14; 36; 594.000000; 262.000000; 47; 189.523810;
16; 35; 7.000000; 257.000000; 35; 7.000000;
0; 26; 288.000000; 98.000000; 26; 288.000000;
11; 21; 517.000000; 95.245989; 33; 136.693122;
9; 19; 107.000000; 314.000000; 36; 100.026455;
3; 10; 418.000000; 47.622995; 12; 52.645503;



2; 96; 181.000000; 263.000000; 96; 181.000000;
17; 95; 7.000000; 110.000000; 95; 7.000000;
1; 76; 132.000000; 547.000000; 76; 132.000000;
7; 74; 360.000000; 353.000000; 74; 360.000000;
4; 63; 563.000000; 352.000000; 63; 563.000000;
18; 57; 268.000000; 221.111111; 42; 268.000000;
19; 56; 89.000000; 490.000000; 56; 89.000000;
6; 55; 537.000000; 262.000000; 55; 537.000000;
14; 47; 386.000000; 189.523810; 36; 386.000000;
10; 45; 50.000000; 308.000000; 45; 50.000000;
15; 44; 131.000000; 599.000000; 44; 131.000000;
9; 36; 406.000000; 100.026455; 19; 406.000000;
16; 35; 129.000000; 7.000000; 35; 129.000000;
11; 33; 308.000000; 136.693122; 18; 308.000000;
5; 33; 591.000000; 98.000000; 33; 591.000000;
0; 26; 302.000000; 288.000000; 26; 302.000000;
12; 20; 124.000000; 374.000000; 20; 124.000000;
8; 20; 230.000000; 314.000000; 20; 230.000000;
13; 13; 556.000000; 257.000000; 19; 274.560000;
3; 12; 136.000000; 52.645503; 9; 136.000000;



2; 96; 556.000000; 181.000000; 96; 556.000000;
17; 95; 181.000000; 7.000000; 95; 181.000000;
1; 76; 7.000000; 132.000000; 76; 7.000000;
7; 74; 132.000000; 360.000000; 74; 132.000000;
4; 63; 360.000000; 563.000000; 63; 360.000000;
19; 56; 563.000000; 89.000000; 56; 563.000000;
6; 55; 124.000000; 537.000000; 55; 124.000000;
10; 45; 537.000000; 50.000000; 45; 537.000000;
15; 44; 230.000000; 131.000000; 44; 230.000000;
18; 42; 50.000000; 268.000000; 42; 50.000000;
14; 36; 89.000000; 386.000000; 36; 89.000000;
16; 35; 131.000000; 129.000000; 35; 131.000000;
5; 33; 386.000000; 591.000000; 33; 386.000000;
0; 26; 129.000000; 302.000000; 26; 129.000000;
12; 20; 302.000000; 124.000000; 20; 302.000000;
8; 20; 308.000000; 230.000000; 20; 308.000000;
9; 19; 591.000000; 406.000000; 30; 361.584615;
13; 19; 406.000000; 274.560000; 67; 361.584615;
11; 18; 268.000000; 308.000000; 18; 268.000000;
3; 9; 136.000000; 136.000000; 9; 136.000000;



2; 96; 127.000000; 556.000000; 96; 127.000000;
17; 95; 24.000000; 181.000000; 95; 24.000000;
1; 76; 558.000000; 7.000000; 76; 558.000000;
7; 74; 49.000000; 132.000000; 74; 49.000000;
13; 67; 103.000000; 361.584615; 13; 103.000000;
4; 63; 567.000000; 360.000000; 63; 567.000000;
19; 56; 187.000000; 563.000000; 56; 187.000000;
6; 55; 225.000000; 124.000000; 55; 225.000000;
10; 45; 551.000000; 537.000000; 45; 551.000000;
15; 44; 469.000000; 230.000000; 44; 469.000000;
18; 42; 225.000000; 50.000000; 42; 225.000000;
14; 36; 76.000000; 89.000000; 36; 76.000000;
16; 35; 290.000000; 131.000000; 35; 290.000000;
5; 33; 533.000000; 386.000000; 33; 533.000000;
9; 30; 232.000000; 361.584615; 19; 232.000000;
0; 26; 23.000000; 129.000000; 26; 23.000000;
12; 20; 272.000000; 302.000000; 20; 272.000000;
8; 20; 301.000000; 308.000000; 20; 301.000000;
11; 18; 93.000000; 268.000000; 18; 93.000000;
3; 9; 511.000000; 136.000000; 16; 417.000000;



2; 96; 281.000000; 127.000000; 96; 281.000000;
17; 95; 107.000000; 24.000000; 95; 107.000000;
1; 76; 584.000000; 558.000000; 76; 584.000000;
7; 74; 312.000000; 49.000000; 74; 312.000000;
4; 63; 424.000000; 567.000000; 63; 424.000000;
19; 56; 318.000000; 187.000000; 56; 318.000000;
6; 55; 353.000000; 225.000000; 55; 353.000000;
10; 45; 521.000000; 551.000000; 45; 521.000000;
15; 44; 460.000000; 469.000000; 76; 342.607219;
18; 42; 84.000000; 225.000000; 42; 84.000000;
14; 36; 55.000000; 76.000000; 36; 55.000000;
16; 35; 92.000000; 290.000000; 35; 92.000000;
5; 33; 511.000000; 533.000000; 33; 511.000000;
0; 26; 93.000000; 23.000000; 26; 93.000000;
12; 20; 552.000000; 272.000000; 20; 552.000000;
8; 20; 566.000000; 301.000000; 28; 239.683652;
9; 19; 283.000000; 232.000000; 28; 145.787686;
11; 18; 178.000000; 93.000000; 31; 138.114650;
3; 16; 408.000000; 417.000000; 10; 69.057325;
13; 13; 312.000000; 103.000000; 17; 99.749469;



2; 96; 281.000000; 281.000000; 96; 281.000000;
17; 95; 107.000000; 107.000000; 95; 107.000000;
1; 76; 584.000000; 584.000000; 76; 584.000000;
15; 76; 521.000000; 342.607219; 44; 521.000000;
7; 74; 312.000000; 312.000000; 74; 312.000000;
4; 63; 312.000000; 424.000000; 63; 312.000000;
19; 56; 424.000000; 318.000000; 56; 424.000000;
6; 55; 318.000000; 353.000000; 55; 318.000000;
10; 45; 353.000000; 521.000000; 45; 353.000000;
18; 42; 460.000000; 84.000000; 42; 460.000000;
14; 36; 84.000000; 55.000000; 36; 84.000000;
16; 35; 55.000000; 92.000000; 35; 55.000000;
5; 33; 92.000000; 511.000000; 33; 92.000000;
11; 31; 566.000000; 138.114650; 18; 566.000000;
9; 28; 552.000000; 145.787686; 51; 197.388430;
8; 28; 93.000000; 239.683652; 20; 93.000000;
0; 26; 511.000000; 93.000000; 37; 231.280992;
12; 20; 283.000000; 552.000000; 29; 140.991736;
13; 17; 408.000000; 99.749469; 28; 119.842975;
3; 10; 178.000000; 69.057325; 19; 70.495868;



2; 96; 431.000000; 281.000000; 96; 431.000000;
17; 95; 592.000000; 107.000000; 95; 592.000000;
1; 76; 391.000000; 584.000000; 76; 391.000000;
7; 74; 92.000000; 312.000000; 74; 92.000000;
4; 63; 527.000000; 312.000000; 63; 527.000000;
19; 56; 116.000000; 424.000000; 56; 116.000000;
6; 55; 396.000000; 318.000000; 55; 396.000000;
9; 51; 522.000000; 197.388430; 19; 522.000000;
10; 45; 250.000000; 353.000000; 45; 250.000000;
15; 44; 315.000000; 521.000000; 44; 315.000000;
18; 42; 357.000000; 460.000000; 42; 357.000000;
0; 37; 97.000000; 231.280992; 26; 97.000000;
14; 36; 66.000000; 84.000000; 36; 66.000000;
16; 35; 22.000000; 55.000000; 35; 22.000000;
5; 33; 80.000000; 92.000000; 33; 80.000000;
12; 29; 234.000000; 140.991736; 20; 234.000000;
13; 28; 29.000000; 119.842975; 13; 29.000000;
8; 20; 553.000000; 93.000000; 30; 282.456140;
3; 19; 538.000000; 70.495868; 63; 268.333333;
11; 18; 428.000000; 566.000000; 28; 254.210526;



2; 96; 431.000000; 431.000000; 96; 431.000000;
17; 95; 592.000000; 592.000000; 95; 592.000000;
1; 76; 391.000000; 391.000000; 76; 391.000000;
7; 74; 315.000000; 92.000000; 74; 315.000000;
4; 63; 92.000000; 527.000000; 63; 92.000000;
3; 63; 29.000000; 268.333333; 9; 29.000000;
19; 56; 527.000000; 116.000000; 56; 527.000000;
6; 55; 116.000000; 396.000000; 55; 116.000000;
10; 45; 250.000000; 250.000000; 45; 250.000000;
15; 44; 357.000000; 315.000000; 44; 357.000000;
18; 42; 66.000000; 357.000000; 42; 66.000000;
14; 36; 80.000000; 66.000000; 36; 80.000000;
16; 35; 428.000000; 22.000000; 35; 428.000000;
5; 33; 522.000000; 80.000000; 54; 342.037736;
8; 30; 234.000000; 282.456140; 37; 207.295597;
11; 28; 538.000000; 254.210526; 66; 290.213836;
0; 26; 22.000000; 97.000000; 26; 22.000000;
12; 20; 553.000000; 234.000000; 36; 454.779874;
9; 19; 396.000000; 522.000000; 28; 196.930818;
13; 13; 97.000000; 29.000000; 13; 97.000000;



2; 96; 215.000000; 431.000000; 96; 431.000000;
17; 95; 120.000000; 592.000000; 95; 592.000000;
1; 76; 253.000000; 391.000000; 76; 391.000000;
7; 74; 37.000000; 315.000000; 74; 208.000000;
11; 66; 399.000000; 290.213836; 18; 399.000000;
4; 63; 495.000000; 92.000000; 63; 495.000000;
19; 56; 107.000000; 527.000000; 56; 107.000000;
6; 55; 148.000000; 116.000000; 55; 148.000000;
5; 54; 131.000000; 342.037736; 33; 131.000000;
10; 45; 15.000000; 250.000000; 45; 15.000000;
15; 44; 106.000000; 357.000000; 44; 106.000000;
18; 42; 31.000000; 66.000000; 42; 31.000000;
8; 37; 315.000000; 207.295597; 20; 315.000000;
14; 36; 269.000000; 80.000000; 36; 269.000000;
12; 36; 89.000000; 454.779874; 20; 89.000000;
16; 35; 104.000000; 428.000000; 35; 104.000000;
9; 28; 183.000000; 196.930818; 19; 183.000000;
0; 26; 596.000000; 22.000000; 26; 596.000000;
13; 13; 351.000000; 97.000000; 13; 351.000000;
3; 9; 361.000000; 29.000000; 9; 361.000000;



2; 96; 99.000000; 431.000000; 96; 99.000000;
17; 95; 302.000000; 592.000000; 95; 302.000000;
1; 76; 183.000000; 391.000000; 76; 183.000000;
7; 74; 292.000000; 208.000000; 74; 292.000000;
4; 63; 568.000000; 495.000000; 63; 568.000000;
19; 56; 390.000000; 107.000000; 56; 390.000000;
6; 55; 72.000000; 148.000000; 55; 72.000000;
10; 45; 552.000000; 15.000000; 45; 552.000000;
15; 44; 74.000000; 106.000000; 44; 74.000000;
18; 42; 425.000000; 31.000000; 42; 425.000000;
14; 36; 539.000000; 269.000000; 36; 539.000000;
16; 35; 8.000000; 104.000000; 35; 8.000000;
5; 33; 67.000000; 131.000000; 33; 67.000000;
0; 26; 138.000000; 596.000000; 26; 138.000000;
8; 20; 73.000000; 315.000000; 20; 73.000000;
12; 20; 542.000000; 89.000000; 34; 389.873418;
9; 19; 155.000000; 183.000000; 19; 155.000000;
11; 18; 518.000000; 399.000000; 18; 518.000000;
13; 13; 148.000000; 351.000000; 13; 148.000000;
3; 9; 340.000000; 361.000000; 17; 329.126582;



2; 96; 99.000000; 99.000000; 96; 99.000000;
17; 95; 302.000000; 302.000000; 95; 302.000000;
1; 76; 183.000000; 183.000000; 76; 183.000000;
7; 74; 292.000000; 292.000000; 74; 292.000000;
4; 63; 518.000000; 568.000000; 63; 518.000000;
19; 56; 568.000000; 390.000000; 56; 568.000000;
6; 55; 390.000000; 72.000000; 55; 390.000000;
10; 45; 72.000000; 552.000000; 45; 72.000000;
15; 44; 67.000000; 74.000000; 44; 67.000000;
18; 42; 552.000000; 425.000000; 42; 552.000000;
14; 36; 74.000000; 539.000000; 36; 74.000000;
16; 35; 425.000000; 8.000000; 35; 425.000000;
12; 34; 8.000000; 389.873418; 20; 8.000000;
5; 33; 73.000000; 67.000000; 33; 73.000000;
0; 26; 539.000000; 138.000000; 26; 539.000000;
8; 20; 542.000000; 73.000000; 29; 266.666667;
9; 19; 155.000000; 155.000000; 19; 155.000000;
11; 18; 138.000000; 518.000000; 18; 138.000000;
3; 17; 340.000000; 329.126582; 9; 340.000000;
13; 13; 148.000000; 148.000000; 13; 148.000000;



2; 96; 196.000000; 99.000000; 96; 196.000000;
17; 95; 22.000000; 302.000000; 95; 22.000000;
1; 76; 531.000000; 183.000000; 76; 531.000000;
7; 74; 381.000000; 292.000000; 74; 381.000000;
4; 63; 250.000000; 518.000000; 63; 250.000000;
19; 56; 569.000000; 568.000000; 56; 569.000000;
6; 55; 579.000000; 390.000000; 55; 579.000000;
10; 45; 515.000000; 72.000000; 45; 515.000000;
15; 44; 108.000000; 67.000000; 44; 108.000000;
18; 42; 479.000000; 552.000000; 42; 479.000000;
14; 36; 45.000000; 74.000000; 36; 45.000000;
16; 35; 72.000000; 425.000000; 35; 72.000000;
5; 33; 275.000000; 73.000000; 33; 275.000000;
8; 29; 385.000000; 266.666667; 20; 385.000000;
0; 26; 117.000000; 539.000000; 26; 117.000000;
12; 20; 476.000000; 8.000000; 28; 202.025316;
9; 19; 374.000000; 155.000000; 28; 191.924051;
11; 18; 572.000000; 138.000000; 23; 181.822785;
13; 13; 418.000000; 148.000000; 17; 131.316456;
3; 9; 101.000000; 340.000000; 17; 90.911392;



2; 96; 196.000000; 196.000000; 96; 196.000000;
17; 95; 22.000000; 22.000000; 95; 22.000000;
1; 76; 531.000000; 531.000000; 76; 531.000000;
7; 74; 381.000000; 381.000000; 74; 381.000000;
4; 63; 250.000000; 250.000000; 63; 250.000000;
19; 56; 569.000000; 569.000000; 56; 569.000000;
6; 55; 579.000000; 579.000000; 55; 579.000000;
10; 45; 515.000000; 515.000000; 45; 515.000000;
15; 44; 108.000000; 108.000000; 44; 108.000000;
18; 42; 479.000000; 479.000000; 42; 479.000000;
14; 36; 45.000000; 45.000000; 36; 45.000000;
16; 35; 72.000000; 72.000000; 35; 72.000000;
5; 33; 476.000000; 275.000000; 52; 276.462766;
12; 28; 385.000000; 202.025316; 72; 234.574468;
9; 28; 374.000000; 191.924051; 74; 234.574468;
0; 26; 117.000000; 117.000000; 26; 117.000000;
11; 23; 572.000000; 181.822785; 52; 293.505319;
8; 20; 275.000000; 385.000000; 32; 167.553191;
13; 17; 101.000000; 131.316456; 13; 101.000000;
3; 17; 418.000000; 90.911392; 31; 150.329787;



2; 96; 406.000000; 196.000000; 96; 406.000000;
17; 95; 216.000000; 22.000000; 95; 216.000000;
1; 76; 112.000000; 531.000000; 76; 112.000000;
7; 74; 401.000000; 381.000000; 74; 401.000000;
9; 74; 438.000000; 234.574468; 19; 438.000000;
12; 72; 482.000000; 234.574468; 20; 482.000000;
4; 63; 542.000000; 250.000000; 63; 542.000000;
19; 56; 270.000000; 569.000000; 56; 270.000000;
6; 55; 436.000000; 579.000000; 55; 436.000000;
5; 52; 431.000000; 276.462766; 33; 431.000000;
11; 52; 339.000000; 293.505319; 18; 339.000000;
10; 45; 298.000000; 515.000000; 45; 298.000000;
15; 44; 587.000000; 108.000000; 56; 161.559846;
18; 42; 199.000000; 479.000000; 74; 154.216216;
14; 36; 101.000000; 45.000000; 36; 101.000000;
16; 35; 199.000000; 72.000000; 63; 159.698842;
8; 32; 473.000000; 167.553191; 49; 117.498069;
3; 31; 312.000000; 150.329787; 78; 113.826255;
0; 26; 360.000000; 117.000000; 32; 95.467181;
13; 13; 18.000000; 101.000000; 13; 18.000000;



2; 96; 350.000000; 406.000000; 96; 350.000000;
17; 95; 497.000000; 216.000000; 95; 497.000000;
3; 78; 451.000000; 113.826255; 9; 451.000000;
1; 76; 375.000000; 112.000000; 76; 375.000000;
18; 74; 126.000000; 154.216216; 42; 126.000000;
7; 74; 57.000000; 401.000000; 74; 57.000000;
16; 63; 441.000000; 159.698842; 35; 441.000000;
4; 63; 24.000000; 542.000000; 63; 24.000000;
15; 56; 471.000000; 161.559846; 44; 471.000000;
19; 56; 232.000000; 270.000000; 56; 232.000000;
6; 55; 32.000000; 436.000000; 55; 32.000000;
8; 49; 509.000000; 117.498069; 20; 509.000000;
10; 45; 277.000000; 298.000000; 45; 277.000000;
14; 36; 408.000000; 101.000000; 63; 311.578947;
5; 33; 551.000000; 431.000000; 50; 285.614035;
0; 32; 392.000000; 95.467181; 93; 276.959064;
12; 20; 133.000000; 482.000000; 20; 133.000000;
9; 19; 290.000000; 438.000000; 32; 204.543860;
11; 18; 436.000000; 339.000000; 24; 155.789474;
13; 13; 346.000000; 18.000000; 17; 112.514620;



2; 96; 350.000000; 350.000000; 96; 350.000000;
17; 95; 497.000000; 497.000000; 95; 497.000000;
0; 93; 441.000000; 276.959064; 26; 441.000000;
1; 76; 57.000000; 375.000000; 76; 57.000000;
7; 74; 133.000000; 57.000000; 74; 133.000000;
14; 63; 126.000000; 311.578947; 36; 126.000000;
4; 63; 232.000000; 24.000000; 63; 232.000000;
19; 56; 551.000000; 232.000000; 56; 551.000000;
6; 55; 436.000000; 32.000000; 55; 436.000000;
5; 50; 408.000000; 285.614035; 33; 408.000000;
10; 45; 471.000000; 277.000000; 45; 471.000000;
15; 44; 32.000000; 471.000000; 44; 32.000000;
18; 42; 290.000000; 126.000000; 42; 290.000000;
16; 35; 24.000000; 441.000000; 35; 24.000000;
9; 32; 451.000000; 204.543860; 96; 334.163934;
11; 24; 392.000000; 155.789474; 64; 250.622951;
8; 20; 277.000000; 509.000000; 35; 208.852459;
12; 20; 509.000000; 133.000000; 28; 208.852459;
13; 17; 346.000000; 112.514620; 38; 177.524590;
3; 9; 375.000000; 451.000000; 11; 93.983607;



2; 96; 51.000000; 350.000000; 96; 51.000000;
9; 96; 325.000000; 334.163934; 19; 325.000000;
17; 95; 143.000000; 497.000000; 95; 143.000000;
1; 76; 586.000000; 57.000000; 76; 586.000000;
7; 74; 404.000000; 133.000000; 74; 404.000000;
11; 64; 339.000000; 250.622951; 18; 339.000000;
4; 63; 213.000000; 232.000000; 63; 213.000000;
19; 56; 458.000000; 551.000000; 56; 458.000000;
6; 55; 534.000000; 436.000000; 94; 382.543424;
10; 45; 454.000000; 471.000000; 76; 312.990074;
15; 44; 276.000000; 32.000000; 44; 276.000000;
18; 42; 407.000000; 290.000000; 75; 322.158809;
13; 38; 136.000000; 177.524590; 21; 90.419355;
14; 36; 453.000000; 126.000000; 55; 250.392060;
8; 35; 549.000000; 208.852459; 72; 243.436725;
16; 35; 517.000000; 24.000000; 51; 243.436725;
5; 33; 448.000000; 408.000000; 49; 229.526055;
12; 28; 587.000000; 208.852459; 49; 194.749380;
0; 26; 384.000000; 441.000000; 38; 180.838710;
3; 11; 540.000000; 93.983607; 14; 76.508685;



2; 96; 51.000000; 51.000000; 96; 51.000000;
17; 95; 384.000000; 143.000000; 95; 384.000000;
6; 94; 534.000000; 382.543424; 359; 510.987764;
1; 76; 586.000000; 586.000000; 129; 413.139043;
10; 76; 448.000000; 312.990074; 280; 413.139043;
18; 75; 276.000000; 322.158809; 76; 228.313682;
7; 74; 404.000000; 404.000000; 147; 402.266963;
8; 72; 325.000000; 243.436725; 20; 325.000000;
4; 63; 213.000000; 213.000000; 63; 213.000000;
19; 56; 458.000000; 458.000000; 56; 458.000000;
14; 55; 517.000000; 250.392060; 151; 341.265851;
16; 51; 339.000000; 243.436725; 168; 277.238042;
5; 49; 549.000000; 229.526055; 108; 266.365962;
12; 49; 587.000000; 194.749380; 150; 266.365962;
15; 44; 454.000000; 276.000000; 67; 239.185762;
0; 38; 136.000000; 180.838710; 26; 136.000000;
13; 21; 407.000000; 90.419355; 35; 119.493882;
9; 19; 143.000000; 325.000000; 32; 103.284761;
11; 18; 453.000000; 339.000000; 21; 97.848721;
3; 14; 540.000000; 76.508685; 20; 76.104561;



6; 359; 342.000000; 510.987764; 55; 510.987764;
